,file,start_time,end_time,participant,ground_truth,ground_truth_cleaned
6825,l/0019/P0019.txt,3600.934,3602.474,19,百荣世贸商场。,百荣世贸商场。
6826,l/0019/P0019.txt,3602.514,3603.684,19,鑫溢宫食府。,鑫溢宫食府。
6827,l/0019/P0019.txt,3603.704,3604.974,19,华润五彩城。,华润五彩城。
6828,l/0019/P0019.txt,3606.234,3607.374,19,澳斯科歌曲。,澳斯科歌曲。
6829,l/0019/P0019.txt,3607.414,3610.014,19,交响黑金[交响黑金]。,交响黑金。
6830,l/0019/P0019.txt,3611.264,3612.544,19,速度金属。,速度金属。
6831,l/0019/P0019.txt,3612.584,3613.654,19,拉丁流行。,拉丁流行。
6832,l/0019/P0019.txt,3613.664,3614.424,19,放克金属。,放克金属。
6833,l/0019/P0019.txt,3614.454,3615.214,19,复兴斯卡。,复兴斯卡。
6834,l/0019/P0019.txt,3615.254,3615.684,19,低音。,低音。
6835,l/0019/P0019.txt,3615.724,3616.524,19,英式布鲁斯。,英式布鲁斯。
6836,l/0019/P0019.txt,3616.534,3617.204,19,黑潮。,黑潮。
6837,l/0019/P0019.txt,3617.214,3618.024,19,女声。,女声。
6838,l/0019/P0019.txt,3618.054,3619.114,19,流行朋克。,流行朋克。
6839,l/0019/P0019.txt,3619.134,3620.544,19,印第安音乐。,印第安音乐。
6840,l/0019/P0019.txt,3621.064,3622.604,19,原[原]声。,原声。
6841,l/0019/P0019.txt,3622.624,3624.224,19,基督教说[说]教。,基督教说教。
6842,l/0019/P0019.txt,3624.244,3625.154,19,噪音摇滚。,噪音摇滚。
6843,l/0019/P0019.txt,3625.214,3626.304,19,硬核说唱。,硬核说唱。
6844,l/0019/P0019.txt,3626.354,3627.404,19,恰[恰]恰。,恰恰。
6845,l/0019/P0019.txt,3627.464,3628.464,19,迷幻摇本。,迷幻摇本。
6846,l/0019/P0019.txt,3628.484,3629.874,19,农村歌曲。,农村歌曲。
6847,l/0019/P0019.txt,3629.904,3630.784,19,冷爵士。,冷爵士。
6848,l/0019/P0019.txt,3630.884,3631.834,19,复古灵歌。,复古灵歌。
6849,l/0019/P0019.txt,3631.844,3632.924,19,电子布鲁斯。,电子布鲁斯。
6850,l/0019/P0019.txt,3633.044,3633.964,19,戏曲。,戏曲。
6851,l/0019/P0019.txt,3634.064,3635.594,19,阳/p光流行。,阳光流行。
6852,l/0019/P0019.txt,3635.604,3636.654,19,电影歌曲。,电影歌曲。
6853,l/0019/P0019.txt,3636.704,3638.404,19,听一场游戏一场梦。,听一场游戏一场梦。
6854,l/0019/P0019.txt,3638.534,3639.724,19,听月亮惹的祸。,听月亮惹的祸。
6855,l/0019/P0019.txt,3639.734,3640.844,19,听好久不见。,听好久不见。
6856,l/0019/P0019.txt,3640.854,3642.814,19,听男人哭吧哭吧不是罪。,听男人哭吧哭吧不是罪。
6857,l/0019/P0019.txt,3643.004,3644.304,19,听真的爱你。,听真的爱你。
6858,l/0019/P0019.txt,3644.334,3645.224,19,听冰雨。,听冰雨。
6859,l/0019/P0019.txt,3645.264,3646.554,19,听我愿意。,听我愿意。
6860,l/0019/P0019.txt,3646.624,3647.854,19,听流年。,听流年。
6861,l/0019/P0019.txt,3648.144,3649.744,19,随便来首闯码头。,随便来首闯码头。
6862,l/0019/P0019.txt,3649.774,3650.974,19,听独角戏。,听独角戏。
6863,l/0019/P0019.txt,3651.144,3652.244,19,听心雨。,听心雨。
6864,l/0019/P0019.txt,3652.264,3653.664,19,放一首歌better man。,放一首歌better man。
6865,l/0019/P0019.txt,3653.704,3654.784,19,听广岛之恋。,听广岛之恋。
6866,l/0019/P0019.txt,3654.834,3655.804,19,听一生有你。,听一生有你。
6867,l/0019/P0019.txt,3655.824,3656.784,19,听秋意浓。,听秋意浓。
6868,l/0019/P0019.txt,3656.854,3657.584,19,听爱。,听爱。
6869,l/0019/P0019.txt,3657.684,3658.874,19,听有一点动心。,听有一点动心。
6870,l/0019/P0019.txt,3659.644,3660.944,19,听夜夜夜夜。,听夜夜夜夜。
6871,l/0019/P0019.txt,3660.954,3661.934,19,听美人吟。,听美人吟。
6872,l/0019/P0019.txt,3662.054,3663.554,19,听把悲伤留给自己。,听把悲伤留给自己。
6873,l/0019/P0019.txt,3663.584,3665.234,19,听花儿为什么这样红。,听花儿为什么这样红。
6874,l/0019/P0019.txt,3665.374,3667.664,19,放一首歌阳光总在风雨后。,放一首歌阳光总在风雨后。
6875,l/0019/P0019.txt,3667.824,3669.444,19,放一首歌陌[陌]生人。,放一首歌陌生人。
6876,l/0019/P0019.txt,3669.464,3670.954,19,放一首歌滚滚红尘。,放一首歌滚滚红尘。
6877,l/0019/P0019.txt,3670.964,3672.784,19,海兽戏波黄金大盘。,海兽戏波黄金大盘。
6878,l/0019/P0019.txt,3673.144,3674.744,19,豪门大律师。,豪门大律师。
6879,l/0019/P0019.txt,3675.414,3676.864,19,何处是我家。,何处是我家。
6880,l/0019/P0019.txt,3676.904,3678.614,19,红星照我去战斗。,红星照我去战斗。
6881,l/0019/P0019.txt,3678.674,3680.674,19,活佛济公陈浩民版。,活佛济公陈浩民版。
6882,l/0019/P0019.txt,3680.704,3681.854,19,行棋无悔。,行棋无悔。
6883,l/0019/P0019.txt,3681.924,3682.884,19,行星地球。,行星地球。
6884,l/0019/P0019.txt,3682.894,3684.354,19,行走的鸡毛掸子。,行走的鸡毛掸子。
6885,l/0019/P0019.txt,3685.534,3687.034,19,行走阴阳界。,行走阴阳界。
6886,l/0019/P0019.txt,3687.124,3688.014,19,杭州王爷。,杭州王爷。
6887,l/0019/P0019.txt,3688.064,3689.334,19,航班几点飞。,航班几点飞。
6888,l/0019/P0019.txt,3689.444,3690.814,19,豪杰春香。,豪杰春香。
6889,l/0019/P0019.txt,3690.834,3692.634,19,豪杰春香国语版。,豪杰春香国语版。
6890,l/0019/P0019.txt,3693.534,3695.434,19,电视剧风中情缘。,电视剧风中情缘。
6891,l/0019/P0019.txt,3695.494,3698.374,19,我[我/p]要看老男/b孩。,我要看老男孩。
6892,l/0019/P0019.txt,3698.394,3702.374,19,喜洋洋与灰太狼之喜气洋洋过蛇年。,喜洋洋与灰太狼之喜气洋洋过蛇年。
6893,l/0019/P0019.txt,3703.914,3706.084,19,婆婆遇上妈之欢喜冤家。,婆婆遇上妈之欢喜冤家。
6894,l/0019/P0019.txt,3706.124,3709.234,19,我/p想看老鼠上灯[灯]台。,我想看老鼠上灯台。
6895,l/0019/P0019.txt,3709.254,3711.324,19,我想看猪猪侠之变声小英雄。,我想看猪猪侠之变声小英雄。
6896,l/0019/P0019.txt,3711.344,3713.164,19,荷兰V S阿根廷现场直播。,荷兰V S阿根廷现场直播。
6897,l/0019/P0019.txt,3713.354,3715.014,19,搜索杀人回忆。,搜索杀人回忆。
6898,l/0019/P0019.txt,3715.104,3716.044,19,八卦神探。,八卦神探。
6899,l/0019/P0019.txt,3716.674,3718.894,19,我想看整垮前男友。,我想看整垮前男友。
6900,l/0019/P0019.txt,3718.904,3719.704,19,借刀杀人。,借刀杀人。
6901,l/0019/P0019.txt,3719.744,3720.894,19,最佳拍档。,最佳拍档。
6902,l/0019/P0019.txt,3721.164,3722.084,19,非诚勿扰。,非诚勿扰。
6903,l/0019/P0019.txt,3722.094,3722.514,19,噩梦。,噩梦。
6904,l/0019/P0019.txt,3722.534,3723.604,19,小城别恋。,小城别恋。
6905,l/0019/P0019.txt,3723.624,3724.634,19,小智慧树。,小智慧树。
6906,l/0019/P0019.txt,3726.264,3728.324,19,神偷燕子李三。,神偷燕子李三。
6907,l/0019/P0019.txt,3728.664,3730.224,19,电影成成烽火。,电影成成烽火。
6908,l/0019/P0019.txt,3730.234,3731.744,19,大战拉斯维加斯。,大战拉斯维加斯。
6909,l/0019/P0019.txt,3731.754,3734.574,19,电视剧当婆婆遇上妈欢喜冤家。,电视剧当婆婆遇上妈欢喜冤家。
6910,l/0019/P0019.txt,3734.624,3735.964,19,吉林卫视预告。,吉林卫视预告。
6911,l/0019/P0019.txt,3736.034,3737.284,19,天津卫视预告。,天津卫视预告。
6912,l/0019/P0019.txt,3737.314,3738.934,19,我想看霹雳游侠。,我想看霹雳游侠。
6913,l/0019/P0019.txt,3739.074,3740.934,19,懒羊羊外传。,懒羊羊外传。
6914,l/0019/P0019.txt,3741.074,3742.654,19,小花电视剧。,小花电视剧。
6915,l/0019/P0019.txt,3742.684,3744.064,19,猛兽侠第三部。,猛兽侠第三部。
6916,l/0019/P0019.txt,3744.184,3745.224,19,看悬疑片。,看悬疑片。
6917,l/0019/P0019.txt,3745.294,3747.074,19,风穿牡丹第二十六集。,风穿牡丹第二十六集。
6918,l/0019/P0019.txt,3747.954,3748.834,19,十面埋伏。,十面埋伏。
6919,l/0019/P0019.txt,3748.844,3750.254,19,我要看古剑奇谭。,我要看古剑奇谭。
6920,l/0019/P0019.txt,3750.304,3751.234,19,中国面孔。,中国面孔。
6921,l/0019/P0019.txt,3751.274,3752.164,19,勇敢之心。,勇敢之心。
6922,l/0019/P0019.txt,3752.164,3753.054,19,西游情歌。,西游情歌。
6923,l/0019/P0019.txt,3753.104,3754.034,19,要看喜洋洋。,要看喜洋洋。
6924,l/0019/P0019.txt,3754.044,3755.694,19,勇敢的心第二十五季。,勇敢的心第二十五季。
6925,l/0019/P0019.txt,3758.654,3763.754,19,你好，米雅<overlap>，让[让]客厅灯停了。,你好，米雅<overlap>，让客厅灯停了。
6926,l/0019/P0019.txt,3764.134,3767.754,19,你好，米雅，辛<overlap>苦你找那个声音。,你好，米雅，辛<overlap>苦你找那个声音。
6927,l/0019/P0019.txt,3767.774,3770.284,19,你好，米雅，取消你刚才的起床闹钟。,你好，米雅，取消你刚才的起床闹钟。
6928,l/0019/P0019.txt,3770.294,3773.434,19,你好，米雅，私奔版小宝贝儿请播放。,你好，米雅，私奔版小宝贝儿请播放。
6929,l/0019/P0019.txt,3773.454,3775.504,19,你好，米雅，这样它就好了吗。,你好，米雅，这样它就好了吗。
6930,l/0019/P0019.txt,3775.544,3778.204,19,你好，米雅，帮我播放猪之歌。,你好，米雅，帮我播放猪之歌。
6931,l/0019/P0019.txt,3778.204,3780.094,19,你好，这首歌循环六遍。,你好，这首歌循环六遍。
6932,l/0019/P0019.txt,3780.214,3782.274,19,你好，米雅，第二期是罗辑思维。,你好，米雅，第二期是罗辑思维。
6933,l/0019/P0019.txt,3782.294,3784.394,19,你好，米雅，我能叫你那个谁了吗。,你好，米雅，我能叫你那个谁了吗。
6934,l/0019/P0019.txt,3784.404,3786.354,19,你好，米雅，你反应太迟钝了。,你好，米雅，你反应太迟钝了。
6935,l/0019/P0019.txt,3792.774,3794.464,19,你好，米雅，你有好朋友吗。,你好，米雅，你有好朋友吗。
6936,l/0019/P0019.txt,3794.494,3796.534,19,你好，米雅，今天我用上学吗。,你好，米雅，今天我用上学吗。
6937,l/0019/P0019.txt,3796.604,3798.674,19,你好，米雅，播腾讯新闻。,你好，米雅，播腾讯新闻。
6938,l/0019/P0019.txt,3798.704,3801.044,19,你好，米雅，跟我唱一只梦驼铃。,你好，米雅，跟我唱一只梦驼铃。
6939,l/0019/P0019.txt,3801.504,3805.344,19,你好，米雅，那你为什么没有听清呢。,你好，米雅，那你为什么没有听清呢。
6940,l/0020/P0020.txt,2177.408,2180.558,20,小度小度。,小度小度。
6941,l/0020/P0020.txt,2183.218,2186.528,20,小爱同学。,小爱同学。
6942,l/0020/P0020.txt,2189.028,2192.1479999999997,20,天猫精灵。,天猫精灵。
6943,l/0020/P0020.txt,2194.6679999999997,2198.008,20,小艺小艺。,小艺小艺。
6944,l/0020/P0020.txt,2205.758,2207.478,20,小度小度。,小度小度。
6945,l/0020/P0020.txt,2209.218,2210.8779999999997,20,小爱同学。,小爱同学。
6946,l/0020/P0020.txt,2212.578,2214.508,20,天猫精灵。,天猫精灵。
6947,l/0020/P0020.txt,2216.098,2217.908,20,小艺小艺。,小艺小艺。
6948,l/0020/P0020.txt,2223.578,2224.8379999999997,20,小度小度。,小度小度。
6949,l/0020/P0020.txt,2225.9179999999997,2227.548,20,小爱同学/p。,小爱同学。
6950,l/0020/P0020.txt,2229.018,2230.4379999999996,20,天猫精灵。,天猫精灵。
6951,l/0020/P0020.txt,2231.8379999999997,2233.508,20,小艺小艺。,小艺小艺。
6952,l/0020/P0020.txt,2243.4179999999997,2245.518,20,打[打]开。,打开。
6953,l/0020/P0020.txt,2248.058,2250.2079999999996,20,关闭空调,关闭空调
6954,l/0020/P0020.txt,2253.388,2254.738,20,开始。,开始。
6955,l/0020/P0020.txt,2257.3379999999997,2259.428,20,取[取]消。,取消。
6956,l/0020/P0020.txt,2262.6279999999997,2264.038,20,上一首。,上一首。
6957,l/0020/P0020.txt,2266.268,2267.738,20,下一首。,下一首。
6958,l/0020/P0020.txt,2271.268,2273.768,20,调[调]大音量。,调大音量。
6959,l/0020/P0020.txt,2275.9179999999997,2277.738,20,减少音量。,减少音量。
6960,l/0020/P0020.txt,2280.4379999999996,2282.3179999999998,20,调高温度。,调高温度。
6961,l/0020/P0020.txt,2284.178,2286.578,20,播[播]放音乐。,播放音乐。
6962,l/0020/P0020.txt,2289.428,2291.178,20,上一集。,上一集。
6963,l/0020/P0020.txt,2294.178,2295.728,20,下一集。,下一集。
6964,l/0020/P0020.txt,2298.9379999999996,2300.348,20,开灯。,开灯。
6965,l/0020/P0020.txt,2303.8379999999997,2305.678,20,调亮灯光。,调亮灯光。
6966,l/0020/P0020.txt,2308.518,2309.8379999999997,20,关闭。,关闭。
6967,l/0020/P0020.txt,2312.928,2314.3979999999997,20,清扫。,清扫。
6968,l/0020/P0020.txt,2317.4379999999996,2318.848,20,除尘,除尘
6969,l/0020/P0020.txt,2321.3579999999997,2322.868,20,继续。,继续。
6970,l/0020/P0020.txt,2325.078,2328.238,20,关[关]闭机器人。,关闭机器人。
6971,l/0020/P0020.txt,2330.748,2331.6279999999997,20,停。,停。
6972,l/0020/P0020.txt,2333.988,2336.258,20,旋转清扫。,旋转清扫。
6973,l/0020/P0020.txt,2339.098,2340.798,20,右转。,右转。
6974,l/0020/P0020.txt,2342.118,2345.248,20,打[打]开机器人。,打开机器人。
6975,l/0020/P0020.txt,2347.2079999999996,2348.728,20,左转。,左转。
6976,l/0020/P0020.txt,2350.988,2352.5879999999997,20,旋转。,旋转。
6977,l/0020/P0020.txt,2355.3979999999997,2356.978,20,定时。,定时。
6978,l/0020/P0020.txt,2360.9579999999996,2365.3579999999997,20,美的电饭煲极[极]速蒸。,美的电饭煲极速蒸。
6979,l/0020/P0020.txt,2368.368,2371.808,20,美的电饭煲煮粥。,美的电饭煲煮粥。
6980,l/0020/P0020.txt,2375.488,2381.1079999999997,20,明天早上七点十五吃稀饭。,明天早上七点十五吃稀饭。
6981,l/0020/P0020.txt,2383.778,2387.548,20,预[预]约六点煮粥。,预约六点煮粥。
6982,l/0020/P0020.txt,2390.8979999999997,2395.178,20,预约十五点煮婴儿粥。,预约十五点煮婴儿粥。
6983,l/0020/P0020.txt,2398.6279999999997,2404.508,20,明天早上六点十五分吃稀饭。,明天早上六点十五分吃稀饭。
6984,l/0020/P0020.txt,2407.6079999999997,2411.698,20,预约十四点煮婴儿粥。,预约十四点煮婴儿粥。
6985,l/0020/P0020.txt,2414.6479999999997,2418.298,20,光关闭光感睡眠。,光关闭光感睡眠。
6986,l/0020/P0020.txt,2421.3179999999998,2424.018,20,风随人/r动。,风随人动。
6987,l/0020/P0020.txt,2426.6879999999996,2429.988,20,关闭风随人动。,关闭风随人动。
6988,l/0020/P0020.txt,2433.1479999999997,2435.788,20,风逆人动。,风逆人动。
6989,l/0020/P0020.txt,2437.8379999999997,2440.808,20,关闭风逆人动。,关闭风逆人动。
6990,l/0020/P0020.txt,2443.078,2446.058,20,电[电]加热。,电加热。
6991,l/0020/P0020.txt,2448.598,2451.258,20,关闭电加热。,关闭电加热。
6992,l/0020/P0020.txt,2453.508,2455.1479999999997,20,加湿。,加湿。
6993,l/0020/P0020.txt,2457.278,2460.4979999999996,20,关闭空气清新。,关闭空气清新。
6994,l/0020/P0020.txt,2463.9579999999996,2466.308,20,关闭除湿。,关闭除湿。
6995,l/0020/P0020.txt,2468.8779999999997,2470.4579999999996,20,待机。,待机。
6996,l/0020/P0020.txt,2472.8779999999997,2475.008,20,关闭语音。,关闭语音。
6997,l/0020/P0020.txt,2477.698,2479.468,20,定时开。,定时开。
6998,l/0020/P0020.txt,2482.0679999999998,2483.9579999999996,20,定时关。,定时关。
6999,l/0020/P0020.txt,2486.3579999999997,2490.1679999999997,20,关[关]闭睡眠模式。,关闭睡眠模式。
7000,l/0020/P0020.txt,2492.438,2493.8379999999997,20,确定。,确定。
7001,l/0020/P0020.txt,2495.538,2497.788,20,冷藏关闭。,冷藏关闭。
7002,l/0020/P0020.txt,2500.218,2502.678,20,冷藏off。,冷藏off。
7003,l/0020/P0020.txt,2506.538,2509.4579999999996,20,变温室关闭。,变温室关闭。
7004,l/0020/P0020.txt,2511.938,2514.368,20,速冻开启。,速冻开启。
7005,l/0020/P0020.txt,2517.218,2519.518,20,速冻关闭。,速冻关闭。
7006,l/0020/P0020.txt,2521.888,2525.1479999999997,20,强效杀菌开启。,强效杀菌开启。
7007,l/0020/P0020.txt,2527.528,2530.6479999999997,20,强效杀菌关闭。,强效杀菌关闭。
7008,l/0020/P0020.txt,2533.448,2536.438,20,净[净]化开启。,净化开启。
7009,l/0020/P0020.txt,2539.288,2541.448,20,净化关闭。,净化关闭。
7010,l/0020/P0020.txt,2544.218,2547.5879999999997,20,智[智]能开启。,智能开启。
7011,l/0020/P0020.txt,2549.9179999999997,2552.028,20,智能关闭。,智能关闭。
7012,l/0020/P0020.txt,2554.3379999999997,2556.6279999999997,20,假日开启。,假日开启。
7013,l/0020/P0020.txt,2558.8579999999997,2560.968,20,假日关闭。,假日关闭。
7014,l/0020/P0020.txt,2563.618,2565.688,20,速冷开启。,速冷开启。
7015,l/0020/P0020.txt,2568.158,2570.438,20,速冷关闭。,速冷关闭。
7016,l/0020/P0020.txt,2572.928,2575.238,20,冰箱开门。,冰箱开门。
7017,l/0020/P0020.txt,2577.158,2582.268,20,宜[宜]家家居北京商场店。,宜家家居北京商场店。
7018,l/0020/P0020.txt,2584.6079999999997,2586.428,20,天安门。,天安门。
7019,l/0020/P0020.txt,2589.138,2592.218,20,八[八]达岭长城。,八达岭长城。
7020,l/0020/P0020.txt,2594.118,2595.908,20,颐和园。,颐和园。
7021,l/0020/P0020.txt,2598.118,2600.658,20,朝阳大悦城。,朝阳大悦城。
7022,l/0020/P0020.txt,2602.848,2605.3979999999997,20,天安门广场。,天安门广场。
7023,l/0020/P0020.txt,2607.538,2609.848,20,南锣鼓巷。,南锣鼓巷。
7024,l/0020/P0020.txt,2612.258,2614.538,20,西单大悦城。,西单大悦城。
7025,l/0020/P0020.txt,2616.518,2620.028,20,北[北]京动物园。,北京动物园。
7026,l/0020/P0020.txt,2622.9579999999996,2627.1679999999997,20,蓝色港湾国际商区。,蓝色港湾国际商区。
7027,l/0020/P0020.txt,2629.8979999999997,2631.538,20,恭王府。,恭王府。
7028,l/0020/P0020.txt,2634.328,2636.968,20,世贸天阶。,世贸天阶。
7029,l/0020/P0020.txt,2640.0679999999998,2642.018,20,御珍舫。,御珍舫。
7030,l/0020/P0020.txt,2645.1479999999997,2647.528,20,香山公园。,香山公园。
7031,l/0020/P0020.txt,2650.2079999999996,2651.8779999999997,20,天坛。,天坛。
7032,l/0020/P0020.txt,2654.288,2656.428,20,雍和宫。,雍和宫。
7033,l/0020/P0020.txt,2660.578,2663.928,20,北京赛特奥莱。,北京赛特奥莱。
7034,l/0020/P0020.txt,2666.1279999999997,2669.348,20,奥[奥]特莱斯。,奥特莱斯。
7035,l/0020/P0020.txt,2671.478,2674.1079999999997,20,世界公园。,世界公园。
7036,l/0020/P0020.txt,2676.4179999999997,2680.018,20,北京野生动物园。,北京野生动物园。
7037,l/0020/P0020.txt,2681.8779999999997,2684.118,20,朝阳公园。,朝阳公园。
7038,l/0020/P0020.txt,2686.658,2691.2479999999996,20,天意小商品批发市场。,天意小商品批发市场。
7039,l/0020/P0020.txt,2693.678,2698.028,20,动物园服装批发市场。,动物园服装批发市场。
7040,l/0020/P0020.txt,2699.478,2703.488,20,王/r府井步行街。,王府井步行街。
7041,l/0020/P0020.txt,2706.828,2714.888,20,北京燕莎奥[奥]特莱斯购物中心B座。,北京燕莎奥特莱斯购物中心B座。
7042,l/0020/P0020.txt,2716.408,2718.448,20,北海公园。,北海公园。
7043,l/0020/P0020.txt,2720.718,2724.6679999999997,20,三里顿太古里南区。,三里顿太古里南区。
7044,l/0020/P0020.txt,2726.778,2729.738,20,颐和园东门。,颐和园东门。
7045,l/0020/P0020.txt,2732.1679999999997,2735.1279999999997,20,慕田裕长城。,慕田裕长城。
7046,l/0020/P0020.txt,2739.008,2743.768,20,斯普瑞斯奥[奥]特莱斯。,斯普瑞斯奥特莱斯。
7047,l/0020/P0020.txt,2746.9979999999996,2749.3979999999997,20,簋街老店。,簋街老店。
7048,l/0020/P0020.txt,2751.8579999999997,2754.6679999999997,20,八大处公园。,八大处公园。
7049,l/0020/P0020.txt,2756.618,2759.3179999999998,20,北京海洋馆。,北京海洋馆。
7050,l/0020/P0020.txt,2761.0879999999997,2762.9179999999997,20,朝阳门。,朝阳门。
7051,l/0020/P0020.txt,2765.1279999999997,2769.178,20,新世界百货望京店。,新世界百货望京店。
7052,l/0020/P0020.txt,2770.848,2777.328,20,首创奥特莱斯广场华北旗舰店。,首创奥特莱斯广场华北旗舰店。
7053,l/0020/P0020.txt,2779.698,2781.218,20,簋街。,簋街。
7054,l/0020/P0020.txt,2783.758,2787.578,20,京/r深海鲜市场。,京深海鲜市场。
7055,l/0020/P0020.txt,2789.468,2794.2479999999996,20,全聚德烤鸭店王府井店。,全聚德烤鸭店王府井店。
7056,l/0020/P0020.txt,2796.098,2797.988,20,凯德mell。,凯德mell。
7057,l/0020/P0020.txt,2799.938,2803.0679999999998,20,悠唐生活广场。,悠唐生活广场。
7058,l/0020/P0020.txt,2805.468,2809.2479999999996,20,奥林匹克森林公园。,奥林匹克森林公园。
7059,l/0020/P0020.txt,2811.4979999999996,2817.058,20,全[全]聚德烤鸭店前门店。,全聚德烤鸭店前门店。
7060,l/0020/P0020.txt,2819.5879999999997,2821.438,20,雁栖湖。,雁栖湖。
7061,l/0020/P0020.txt,2824.578,2828.408,20,燕莎奥特莱斯北京店。,燕莎奥特莱斯北京店。
7062,l/0020/P0020.txt,2830.618,2832.9579999999996,20,天坛公园。,天坛公园。
7063,l/0020/P0020.txt,2834.9579999999996,2838.8179999999998,20,潘家园旧货市场。,潘家园旧货市场。
7064,l/0020/P0020.txt,2840.868,2844.098,20,百荣世贸商城。,百荣世贸商城。
7065,l/0020/P0020.txt,2846.688,2849.308,20,鑫溢宫食府。,鑫溢宫食府。
7066,l/0020/P0020.txt,2851.288,2853.968,20,华润五彩城。,华润五彩城。
7067,l/0020/P0020.txt,2856.408,2859.968,20,迪[迪]斯科歌曲。,迪斯科歌曲。
7068,l/0020/P0020.txt,2861.808,2864.258,20,交响黑金。,交响黑金。
7069,l/0020/P0020.txt,2866.2079999999996,2868.3779999999997,20,速度金属。,速度金属。
7070,l/0020/P0020.txt,2870.408,2873.0879999999997,20,拉丁流行。,拉丁流行。
7071,l/0020/P0020.txt,2874.678,2877.448,20,放克金属。,放克金属。
7072,l/0020/P0020.txt,2879.0679999999998,2881.4979999999996,20,复兴斯卡。,复兴斯卡。
7073,l/0020/P0020.txt,2883.8379999999997,2885.3179999999998,20,低音。,低音。
7074,l/0020/P0020.txt,2887.3579999999997,2890.098,20,英式布鲁斯。,英式布鲁斯。
7075,l/0020/P0020.txt,2891.658,2893.298,20,黑潮。,黑潮。
7076,l/0020/P0020.txt,2895.278,2897.1079999999997,20,女声。,女声。
7077,l/0020/P0020.txt,2899.308,2901.968,20,流行朋克。,流行朋克。
7078,l/0020/P0020.txt,2903.618,2907.198,20,印/r第安音乐。,印第安音乐。
7079,l/0020/P0020.txt,2908.988,2910.718,20,原声。,原声。
7080,l/0020/P0020.txt,2912.638,2915.448,20,基督教说唱。,基督教说唱。
7081,l/0020/P0020.txt,2917.288,2919.3779999999997,20,噪音摇滚。,噪音摇滚。
7082,l/0020/P0020.txt,2922.388,2924.968,20,硬核说唱。,硬核说唱。
7083,l/0020/P0020.txt,2926.548,2927.978,20,恰恰。,恰恰。
7084,l/0020/P0020.txt,2930.118,2932.888,20,迷幻摇滚。,迷幻摇滚。
7085,l/0020/P0020.txt,2934.8379999999997,2937.6479999999997,20,农村歌曲。,农村歌曲。
7086,l/0020/P0020.txt,2939.758,2941.7079999999996,20,冷爵士。,冷爵士。
7087,l/0020/P0020.txt,2944.018,2946.618,20,复古灵歌。,复古灵歌。
7088,l/0020/P0020.txt,2949.9579999999996,2952.538,20,电子布鲁斯。,电子布鲁斯。
7089,l/0020/P0020.txt,2954.1079999999997,2955.8379999999997,20,戏曲。,戏曲。
7090,l/0020/P0020.txt,2957.888,2960.598,20,阳光流行。,阳光流行。
7091,l/0020/P0020.txt,2962.438,2965.008,20,电影歌曲。,电影歌曲。
7092,l/0020/P0020.txt,2966.528,2971.538,20,听一[一]场游戏一场梦。,听一场游戏一场梦。
7093,l/0020/P0020.txt,2973.4579999999996,2977.058,20,听月亮惹的祸。,听月亮惹的祸。
7094,l/0020/P0020.txt,2979.008,2982.238,20,听好久不见。,听好久不见。
7095,l/0020/P0020.txt,2984.978,2989.048,20,听男人哭吧不是罪。,听男人哭吧不是罪。
7096,l/0020/P0020.txt,2991.258,2994.538,20,听真的爱你。,听真的爱你。
7097,l/0020/P0020.txt,2996.478,2999.1079999999997,20,听冰雨。,听冰雨。
7098,l/0020/P0020.txt,3001.488,3004.408,20,听我愿意。,听我愿意。
7099,l/0020/P0020.txt,3006.768,3009.038,20,听流年。,听流年。
7100,l/0020/P0020.txt,3012.8979999999997,3019.028,20,随便来首闯/b[闯]码头D J版。,随便来首闯码头D J版。
7101,l/0020/P0020.txt,3021.508,3024.288,20,听独角戏。,听独角戏。
7102,l/0020/P0020.txt,3026.3579999999997,3028.478,20,听心雨。,听心雨。
7103,l/0020/P0020.txt,3030.728,3034.548,20,放一首歌better man。,放一首歌better man。
7104,l/0020/P0020.txt,3036.788,3039.8779999999997,20,听广岛之恋。,听广岛之恋。
7105,l/0020/P0020.txt,3042.4979999999996,3045.528,20,听一生有你。,听一生有你。
7106,l/0020/P0020.txt,3047.9179999999997,3050.6679999999997,20,听秋意浓。,听秋意浓。
7107,l/0020/P0020.txt,3052.598,3054.2479999999996,20,听爱。,听爱。
7108,l/0020/P0020.txt,3056.778,3060.3979999999997,20,听有一点动心。,听有一点动心。
7109,l/0020/P0020.txt,3062.6679999999997,3065.298,20,听给你们。,听给你们。
7110,l/0020/P0020.txt,3067.1679999999997,3070.538,20,听夜夜夜夜。,听夜夜夜夜。
7111,l/0020/P0020.txt,3072.538,3075.538,20,听美人吟。,听美人吟。
7112,l/0020/P0020.txt,3077.678,3083.518,20,请把[把]悲伤留给自己。,请把悲伤留给自己。
7113,l/0020/P0020.txt,3085.018,3090.018,20,听花儿为什么这样红。,听花儿为什么这样红。
7114,l/0020/P0020.txt,3091.038,3096.868,20,听一首阳光总在风雨后。,听一首阳光总在风雨后。
7115,l/0020/P0020.txt,3099.618,3103.478,20,放一首歌陌生人。,放一首歌陌生人。
7116,l/0020/P0020.txt,3104.788,3109.3579999999997,20,放一首歌滚滚红尘。,放一首歌滚滚红尘。
7117,l/0020/P0020.txt,3113.1479999999997,3117.578,20,海兽戏波黄金大盘。,海兽戏波黄金大盘。
7118,l/0020/P0020.txt,3120.538,3123.728,20,豪门大/p律师。,豪门大律师。
