,Filename,Start_time,End_time,Whisper_tiny,WER,Stutterance_Count,NA_Count,NA_Cleaned_Count
3676,D0028_A,639.62,650.67,"就是哇,这点还要挺那个什么的,就挺因为我原来真的没有虽然我口口是也很重,但是我从来没有跟家人",0.25,1.0,332,0
3677,D0028_A,67.91,75.96,当我真正自己认识到自己是扣了口之后我的口是会变成越来越重,0.27586206896551724,3.0,332,0
3678,D0028_A,258.38,262.41,我也不想让我平常说话状态特别累,0.0625,1.0,332,0
3679,D0028_A,684.33,692.89,然后也特别神奇就算我跟我口课旁不抵扎,0.4166666666666667,3.0,332,0
3680,D0028_A,595.68,602.8,然后我就跟他说了没有可能我女儿的反映我特别的听一样他特别,0.3870967741935484,2.0,332,0
3681,D0028_A,444.56,455.74,我就想看一下他不也是从美国我华来的嘛我也想说我就想了两解下过过去上最监端的或者最快,0.30952380952380953,3.0,332,0
3682,D0028_A,1165.13,1170.16,就是相遇说你只要自己不认你口吃的话,0.2,0.0,332,0
3683,D0028_A,788.4,792.91,我这个想法我是第一次在跟你们,0.125,1.0,332,0
3684,D0028_A,1278.24,1281.83,如果你沒有這方面就可以的去,0.42857142857142855,1.0,332,0
3685,D0028_A,1380.24,1391.51,但是我说觉得真做了领导之后的话每天要开很多的会或者说要做很多的报告,0.15789473684210525,3.0,332,0
3686,D0028_A,1765.27,1779.1,比如说就用听用吧那你的是只有有口口之欲感说才会用呢还让你每说你这话才能够提醒自己会用它的,0.48,6.0,332,0
3687,D0028_A,1063.8,1071.3,謝謝你 謝謝你 而且你應該比我小很多吧,0.55,3.0,332,0
3688,D0029_A,856.2,856.79,嗯,0.5,0.0,332,0
3689,D0029_A,1293.03,1301.31,然后还有那个微线上我指的元素就是给别人发消息元素,0.3103448275862069,2.0,332,0
3690,D0029_A,626.78,632.48,不过刚成绪明年 Forward或者不是太有可能一口气,1.263157894736842,3.0,332,0
3691,D0029_A,1136.33,1136.9,嗯,0.5,0.0,332,0
3692,D0029_A,1697.75,1701.22,我们都要让我们去喜欢鞋走,0.8333333333333334,1.0,332,0
3693,D0029_A,329.41,338.98,偶大而转眼的转成英语了然后其实因为我发现我可能更少学英语吧就不太想学来的美,0.3181818181818182,0.0,332,0
3694,D0029_A,831.16,832.72,有可能吧,0.3333333333333333,1.0,332,0
3695,D0029_A,1055.1,1057.87,讓我花什么樣子,0.8571428571428571,1.0,332,0
3696,D0029_A,1144.84,1146.55,您也說 messages,1.8333333333333333,0.0,332,0
3697,D0029_A,953.47,957.89,这应该是四经片的吧然后什么破产节那样,0.36363636363636365,1.0,332,0
3698,D0029_A,1584.9,1585.53,,,,332,0
3699,D0029_A,1082.58,1084.65,我要 victims了 我们都挺难的,1.4,2.0,332,0
3700,D0029_A,479.11,482.87,感覺比中國人口吃的情況要多很多,0.4,0.0,332,0
3701,D0029_A,1436.6,1445.93,"有,好像是我這個手機裡有一個叫小愛同學的但是我來沒用過",0.5555555555555556,3.0,332,0
3702,D0029_A,916.55,924.16,然后也会有的时候也会更朋友出去吃饭或者逛街,0.3333333333333333,2.0,332,0
3703,D0029_A,1407.17,1407.48,,,,332,0
3704,D0029_A,1176.26,1179.15,我好像记不太清楚了,0.18181818181818182,0.0,332,0
3705,D0029_A,285.42,286.47,八十八八,0.8,1.0,332,0
3706,D0029_A,989.9,991.77,是拍握的對,0.875,0.0,332,0
3707,D0029_A,1488.94,1500.14,我想请问一下这个组织他是组织主要是在哪就是他阿东数人都是在哪,0.4,3.0,332,0
3708,D0029_A,1116.46,1122.68,就大概是一个就是当时我和一个警察的事,0.3333333333333333,0.0,332,0
3709,D0029_A,620.84,626.51,不會把所有的主義另一方在說話想法如果我開始聽的話,0.6666666666666666,1.0,332,0
3710,D0029_A,1753.26,1762.2,我还想请问一下这个这个这个这个过锅妹我就是我不开钱过锅要好几,0.5675675675675675,2.0,332,0
3711,D0029_A,935.95,944.84,我看的孩子算不过就是我没看多长时间就是我基本上就是上网收,0.2727272727272727,2.0,332,0
3712,D0029_A,1246.27,1250.27,有用过很约 напис,0.7142857142857143,1.0,332,0
3713,D0029_A,1203.33,1206.05,嗯 我倒是觉得漂亮看,0.6363636363636364,0.0,332,0
3714,D0029_A,1608.29,1613.15,此回看看對,0.9285714285714286,3.0,332,0
3715,D0029_A,1762.27,1769.6,那我們來看看世堅 Foster約你這麼愛要關斷裏做愛的面對,1.12,4.0,332,0
3716,D0029_A,91.87,93.1,嗯,0.5,1.0,332,0
3717,D0029_A,959.71,967.02,是唉唷唉唷哎唷是 Cream,1.0,2.0,332,0
3718,D0029_A,309.18,318.12,可能反正就是英语就在我看来就是很有用数吧,0.20833333333333334,1.0,332,0
3719,D0029_A,399.49,407.37,你确实为这么觉得而且我上大觉之后我就不太想学书学了,0.27586206896551724,0.0,332,0
3720,D0029_A,517.81,530.38,需要人在网上回答然后我就是你到这种情况我就会容易口池尤其是说一样有时候,0.32558139534883723,0.0,332,0
3721,D0029_A,79.46,83.91,经常去跑步,0.2857142857142857,3.0,332,0
3722,D0029_A,1448.26,1449.4,ings,0.8,0.0,332,0
3723,D0029_A,883.7,889.42,多餓吧 dessert出去逛街多餓出去,0.782608695652174,3.0,332,0
3724,D0029_A,1614.83,1623.9,我覺得也好就是可能就是對口吃的人就是口吃的人可能,0.40540540540540543,5.0,332,0
3725,D0029_A,646.75,648.3,嗯嗯嗯,0.25,0.0,332,0
3726,D0029_A,1126.13,1126.99,,,,332,0
3727,D0029_A,791.48,801.27,還是因為我去三線城市交通還是沒有更大的城市電結就是因為就是,0.4375,4.0,332,0
3728,D0029_A,736.62,740.34,還跑場撻生死我反眷,0.8181818181818182,0.0,332,0
3729,D0029_A,180.88,185.36,没有关注这方面的我就是,0.35294117647058826,1.0,332,0
3730,D0029_A,1595.64,1608.16,但是我觉得这个主要去接触这方面新席的人还是口试的人就是如果不口试的人,0.3023255813953488,6.0,332,0
3731,D0029_A,852.03,852.6,哦,0.5,0.0,332,0
3732,D0029_A,1353.34,1356.84,专门字的话我就会看到有很多小负的,0.3684210526315789,0.0,332,0
3733,D0029_A,114.6,119.83,"好,就是我经常会每天晚上跑的公里",0.2777777777777778,2.0,332,0
3734,D0029_A,1613.6,1613.94,,,,332,0
3735,D0029_A,504.29,508.12,有放在空中當起要好好充電轉成在客方間整個地區,0.9583333333333334,1.0,332,0
3736,D0029_A,944.86,953.27,他是哪个美具叫经典比较好看然后我就看然后我是最开始看的是毛泳气,0.23529411764705882,2.0,332,0
3737,D0029_A,757.32,760.69,對其他的我覺得都挺好的,0.3076923076923077,0.0,332,0
3738,D0029_A,1194.41,1196.71,嗯咬得着急不住,0.7,1.0,332,0
3739,D0029_A,197.38,210.3,就是也算是一种放松吧就是因为我跑步的话他对身体健康也比较,0.21212121212121213,6.0,332,0
3740,D0029_A,96.16,98.78,來到太陽嶽,0.9,2.0,332,0
3741,D0029_A,1411.06,1419.33,这个我也忘了拿这个人拿了就是也是我查用手,0.5333333333333333,4.0,332,0
3742,D0029_A,1042.89,1043.4,好,0.5,0.0,332,0
3743,D0029_A,761.1,761.62,嗯,0.5,0.0,332,0
3744,D0029_A,1779.25,1779.77,對,0.5,0.0,332,0
3745,D0029_A,979.47,983.02,就是关于政治的罚方向是,0.3333333333333333,0.0,332,0
3746,D0029_A,779.98,780.87,嗯,0.75,1.0,332,0
3747,D0029_A,1001.05,1013.69,是吗 是吗 是我记得是政治的当时我们英语老师推荐我们看的,0.35294117647058826,9.0,332,0
3748,D0029_A,1808.7,1809.12,,,,332,0
3749,D0029_A,605.23,606.27,謝謝你的 500 從吉他的,2.0,0.0,332,0
3750,D0029_A,427.59,431.22,但是没熟悉啊 杏尔虞搞得卉好是nez是 factories,1.8666666666666667,1.0,332,0
3751,D0029_A,694.72,702.44,劉唱的話可能會增強一些說話一樣的事情情報,0.7307692307692307,3.0,332,0
3752,D0029_A,408.46,411.56,现在过几 hours过去是被泌乀,0.9375,0.0,332,0
3753,D0029_A,575.93,585.97,就是 玩家挺多的然后然后我们然后主要是老老师讲会可以在这个可能会影响放屏幕屁啊,0.4358974358974359,2.0,332,0
3754,D0029_A,801.55,808.08,就大概如果做工廖车或者什么的可能就是现在有那个稍微行吧,0.3333333333333333,1.0,332,0
3755,D0029_A,1189.26,1192.19,美麗的故事都不一樣,0.45454545454545453,0.0,332,0
3756,D0029_A,418.25,427.55,另外学的数学很难就比如很多的专业不是要学的高数嘛然后同时他就比高数学的海南,0.275,0.0,332,0
3757,D0029_A,538.76,546.29,而且在我回答问题的时候我回很紧张就是还可能还还是,0.12,1.0,332,0
3758,D0029_A,1475.39,1476.04,好,0.5,0.0,332,0
3759,D0029_A,500.28,503.75,就是尤其是在回答论期待的时候,0.3333333333333333,0.0,332,0
3760,D0029_A,1809.73,1810.16,嗯,0.5,0.0,332,0
3761,D0029_A,1301.38,1311.17,然后就用情况下我是我会也是听容易出现口试的然后有的时候我就就是把,0.2857142857142857,3.0,332,0
3762,D0029_A,1832.5,1833.3,嗯 我好找,0.75,0.0,332,0
3763,D0029_A,1129.2,1131.99,然后还有用去那个黑妥,0.2727272727272727,0.0,332,0
3764,D0029_A,1058.98,1066.0,還是現在是要改晚放了我們馬上得會被社群,0.9333333333333333,3.0,332,0
3765,D0029_A,223.72,232.13,白天的话热洋光票抢烈我应该是在问下这就是不太冷的解放,0.43333333333333335,4.0,332,0
3766,D0029_A,868.84,871.32,晨慮曉昂,0.75,1.0,332,0
3767,D0029_A,74.18,77.78,嗯 然后我听师媳妇啊 又认多,0.9090909090909091,2.0,332,0
3768,D0029_A,59.6,61.65,嗯,0.75,3.0,332,0
3769,D0029_A,1262.04,1269.25,然后在微信上跟人说话有的时候打字不方便也别属入,0.25,1.0,332,0
3770,D0029_A,1312.54,1321.61,把这条出现口口汁的就是起销起销法宿然后就是在重重天路上再发,0.5333333333333333,5.0,332,0
3771,D0029_A,1096.84,1103.68,子凡都是我我的inkle拿回家他就要做完了幅 加绣节 多加 multitude级shiltsy,1.34375,2.0,332,0
3772,D0029_A,454.44,456.73,paragus,0.8571428571428571,1.0,332,0
3773,D0029_A,300.46,308.85,就是我现在是觉得就是说养余的国家是最多的就是然后,0.15384615384615385,1.0,332,0
3774,D0029_A,704.12,711.65,如果不流暢的話其實可能也會被問題信念上有點而反正告訴我們一些影響,0.5151515151515151,1.0,332,0
3775,D0029_A,808.22,818.51,然后他有有些路线的导航会有错但是在要他成就成了这种情况呢少一点,0.4,1.0,332,0
3776,D0029_A,1345.4,1353.18,基本上都是他跟我发力现在反正基本上都是云熟入有的时候我不方便听然后就会转转字,0.225,2.0,332,0
3777,D0029_A,1280.77,1292.96,那别准处 这个认语我说要语它10年准备度我觉得可能跟我口吃没有关系就跟我发音要不要准就快吃,0.4230769230769231,3.0,332,0
3778,D0029_A,968.23,978.46,最近好像我记得我想起来名字是我最近看了一个然后就是我感觉还挺难动,0.2564102564102564,1.0,332,0
3779,D0029_A,1360.03,1360.33,,,,332,0
3780,D0029_A,609.13,620.67,所以可能有视频的话我可能还会laubo点是能照到的 Departorous我可能还会好点我拍 design 可能是有一直 women,0.8431372549019608,2.0,332,0
3781,D0029_A,468.74,479.01,有啊就是我觉得有吃啪客呢因为在我说英语的时候吧就很多发言我就是比中文,0.3409090909090909,0.0,332,0
3782,D0029_A,872.73,883.48,这个我一般就是我朋友还是挺少看然后我不是就是我不是经常跟朋友出去玩,0.2,1.0,332,0
3783,D0029_A,676.18,685.06,其实我发言都不多就是我很少的阻众发言可能也是由于扣持吧,0.3,1.0,332,0
3784,D0029_A,1105.58,1108.16,裡面···其實邊 tour 就那裡走那個那 spectacle,4.0,1.0,332,0
3785,D0029_A,1748.09,1748.53,,,,332,0
3786,D0029_A,741.95,753.49,就就还好好像也没有什么特色的地方然后但是我付席换的其中一个原因是就是他这霧满很严重,0.26666666666666666,2.0,332,0
3787,D0029_A,1807.79,1808.19,,,,332,0
3788,D0029_A,1185.48,1187.67,我感覺好像都看了,0.3,0.0,332,0
3789,D0029_A,1405.93,1406.41,好,0.5,0.0,332,0
3790,D0029_A,1377.0,1378.46,嗯 沒用過,0.6,1.0,332,0
3791,D0029_A,603.0,603.84,也要謝謝,0.8,1.0,332,0
3792,D0029_A,1586.32,1595.06,就是不同的老 misunderstanding但是等了是宣传口之后的普 Laden,1.1379310344827587,2.0,332,0
3793,D0029_A,1504.41,1505.11,,,,332,0
3794,D0029_A,344.06,345.45,好看,0.75,1.0,332,0
3795,D0029_A,685.68,694.49,所以因为美国的好像会好些但是如果发言的话就是可能说的比较,0.25806451612903225,0.0,332,0
3796,D0029_A,788.79,791.16, tan大raj楣,0.8888888888888888,1.0,332,0
3797,D0029_A,1624.19,1635.14,通过我们对口试也会有一些就是比之前可能比较正确的任职吧,0.30303030303030304,4.0,332,0
3798,D0029_A,232.36,238.15,来来了 får啤很好,0.9473684210526315,3.0,332,0
3799,D0029_A,586.18,598.68,然后他也会就是选同学来回答问题然后选同学来回答问题的时候就是要这个同学开卖然后这个同学今天回答理这,0.19642857142857142,1.0,332,0
3800,D0029_A,903.84,915.87,我还挺喜欢看片扬的我可能会看电影或者我还会看美国之前看韩国现在可能会看美国,0.2978723404255319,3.0,332,0
3801,D0029_A,1486.7,1487.5,我們,0.5,0.0,332,0
3802,D0029_A,564.58,575.09,就是也会在同学会议场上或者还有其他的软件我应该忘了我才还有什么学会通啊 冰冰什么的,0.37777777777777777,4.0,332,0
3803,D0029_A,123.87,128.91,嗯-嗯-他跟爷弟 marathon,0.9375,2.0,332,0
3804,D0029_A,293.35,294.66,好的,0.75,0.0,332,0
3805,D0029_A,378.86,382.5,大家请透明谢谢,0.875,0.0,332,0
3806,D0029_A,546.56,551.85,為你就是怕自己口實吧就怕說不出來這樣行,0.47619047619047616,2.0,332,0
3807,D0029_A,139.75,145.65,是在校園的最外媒就是跑一圈大概正好攻力,0.2727272727272727,0.0,332,0
3808,D0029_A,1689.14,1689.72,好,0.5,0.0,332,0
3809,D0029_A,1537.91,1546.91,我都看过就是我的视频我只在BD家里常看过就是那个口吃说的视频,0.375,2.0,332,0
3810,D0029_A,530.52,537.9,反正就是我可能就是很封世界有个别的影都暴不出来,0.35714285714285715,0.0,332,0
3811,D0029_A,87.11,90.91,我现在的专业是英专业,0.23076923076923078,2.0,332,0
3812,D0029_A,154.74,155.46,一般,0.3333333333333333,0.0,332,0
3813,D0029_A,63.67,71.38,然后今年然后现在在上学,0.3125,4.0,332,0
3814,D0029_A,509.94,517.63,还有就是奥队因为之前一起了骂然后我们上课是在网上上课网上上课就需要就是,0.21621621621621623,0.0,332,0
3815,D0029_A,1250.82,1261.86,原家人好像都能用就比如有的时候查一个腰剧的我也会用预言输入,0.4473684210526316,5.0,332,0
3816,D0029_A,345.73,357.78,对我高中就学的理当时我是还去得对我高中学的你化身很强是理科,0.3333333333333333,4.0,332,0
3817,D0029_A,162.91,164.44,没有参加过,0.2857142857142857,0.0,332,0
3818,D0029_A,1026.05,1027.58,你看,0.75,0.0,332,0
3819,D0029_A,269.64,274.96,我是睡得很晚然后起了就是也听晚的所以,0.2727272727272727,1.0,332,0
3820,D0029_A,210.55,213.78,有好處這裡的旁,0.7,2.0,332,0
3821,D0029_A,1820.28,1823.47,我們有沒有其他的文静,0.6363636363636364,1.0,332,0
3822,D0029_A,1419.48,1429.14,我說的話你把如果說不出來的話他就會停住就是那個輸到那個我停住的那次,0.4722222222222222,2.0,332,0
3823,D0029_A,1337.34,1345.31,会有而且我爸他也口试然后他他就是发微信他,0.2916666666666667,4.0,332,0
3824,D0029_A,51.65,55.51,自信尿了,0.9285714285714286,2.0,332,0
3825,D0029_A,432.08,438.63,我留我 似乎我是很喜欢许有在我看来很酷草,0.5714285714285714,0.0,332,0
3826,D0029_A,318.23,329.15,而且我也比较感兴趣所以就学了然后我当时我当时大一的专业是统计学,0.23529411764705882,3.0,332,0
3827,D0030_A,1494.38,1495.81,哦,0.5,1.0,332,0
3828,D0030_A,397.32,405.37,哇 太酷了太酷了太酷了那你们做的工作有现在现在非常活的,0.2692307692307692,3.0,332,0
3829,D0030_A,1602.19,1608.34,ля Absolute es 不是,4.0,3.0,332,0
3830,D0030_A,192.67,198.87,不過就是一個原因是還是要做Presentation 還是要做會報,0.36363636363636365,0.0,332,0
3831,D0030_A,1855.93,1864.96,"我重複了,比如說我把這個英重複了,然後他們就聽聽不太懂",0.5357142857142857,2.0,332,0
3832,D0030_A,1027.15,1039.39,他平时是说话说的非常快的但是他和我说话的时候他就特意地说得很慢这样的话我跟他之间的通话,0.10869565217391304,0.0,332,0
3833,D0030_A,73.96,80.48,因为我当时不能跟别人说话就是说的很痛很理由唱,0.17391304347826086,0.0,332,0
3834,D0030_A,87.68,94.96,所以我当时就是因为口池所以我的学习成绩忙好的,0.16666666666666666,1.0,332,0
3835,D0030_A,645.89,654.9,對口池的歧視比較嚴重對口池的歧視比較嚴重然後,0.52,2.0,332,0
3836,D0030_A,1142.1,1144.72,哦你说其他的场合是吧,0.18181818181818182,1.0,332,0
3837,D0030_A,990.02,994.4,總是面帶,0.5,2.0,332,0
3838,D0030_A,637.46,644.26,就是挺困难的我觉得中国人总的来说,0.15789473684210525,3.0,332,0
3839,D0030_A,1560.11,1570.87,肥絲廈對他,0.9736842105263158,5.0,332,0
3840,D0030_A,968.51,974.04,美国的情况就比较好一般人的话你口试他们也,0.13636363636363635,0.0,332,0
3841,D0030_A,717.26,723.6,啊接受就是很多差異就是,0.25,7.0,332,0
3842,D0030_A,1452.51,1459.27,海口汁 我现在海口汁不过就比以前我清了很多,0.391304347826087,3.0,332,0
3843,D0030_A,1500.65,1507.05,有所 Nazion,0.8518518518518519,6.0,332,0
3844,D0030_A,130.35,135.19,所以我參加過好多種語言治療的Program,0.3181818181818182,0.0,332,0
3845,D0030_A,169.91,172.66,就是口汁的还是跟以前一样的,0.14285714285714285,0.0,332,0
3846,D0030_A,1341.22,1348.27,多數的方法我都,0.3333333333333333,8.0,332,0
3847,D0030_A,316.9,324.78,在高书的时候听喜欢物理的 也听喜欢化学的所以我后来就选择了物理化学,0.17142857142857143,0.0,332,0
3848,D0030_A,1573.59,1583.41,把不错的而且它的Program很便宜因为它是做有一种执扎机构它的Program非常很便宜,0.3111111111111111,1.0,332,0
3849,D0030_A,845.57,850.54,我沒想到你你你說,0.7777777777777778,5.0,332,0
3850,D0030_A,1621.35,1624.93,所以 听breakable他就这个会不会,0.8947368421052632,0.0,332,0
3851,D0030_A,480.2,490.81,干白席的结构就是我们想知道因为在我们的体内的西宝里面有很多干白席,0.22857142857142856,3.0,332,0
3852,D0030_A,241.18,245.09,就是你们可以给口池的人,0.16666666666666666,0.0,332,0
3853,D0030_A,893.3678610312975,909.31,生了科科爸爸他的妈妈就是妈妈就很快就把它拉走了,0.5,8.0,332,0
3854,D0030_A,1398.12,1402.78,他是一个就是那个机构的发起人,0.125,1.0,332,0
3855,D0030_A,172.88,175.19,我覺得挺焦慮的,0.375,1.0,332,0
3856,D0030_A,611.47,618.09,"很多同學,他們都來了美國",0.5,4.0,332,0
3857,D0030_A,1226.24,1240.05,我只是说话说的我口气而已啊他說他說没事没事,0.42857142857142855,9.0,332,0
3858,D0030_A,1718.75,1722.38,我以前就是需要,0.125,2.0,332,0
3859,D0030_A,1351.7,1359.93,我最近失得一种方法还比较有班住,0.4,3.0,332,0
3860,D0030_A,885.8,893.02,你說話很奇怪 你說話怎麼 你說話怎麼說的,0.8823529411764706,3.0,332,0
3861,D0030_A,468.2,478.58,我我们现在所做的工作还是属于比较基础的眼睛我们是眼睛,0.21428571428571427,3.0,332,0
3862,D0030_A,1516.82,1521.77,你講後就把話說出來是的是的,0.6,2.0,332,0
3863,D0030_A,333.2,342.45,多按轉成其他行業了我現在搞的科研是生物化學,0.38095238095238093,3.0,332,0
3864,D0030_A,1180.88,1186.5,所以很多人對口持其實不了解我記得就是,0.3333333333333333,1.0,332,0
3865,D0030_A,1336.34,1339.41,我可以說市面上,0.3333333333333333,3.0,332,0
3866,D0030_A,1021.06,1027.07,我说的会通唱一些所以我有一个同事他就特别好,0.13043478260869565,1.0,332,0
3867,D0030_A,199.39,204.4,我就覺得真是挺難受的,0.38461538461538464,2.0,332,0
3868,D0030_A,183.31,187.19,所以我現在是在做科研工作,0.15384615384615385,1.0,332,0
3869,D0030_A,673.37,683.52,美国的科研条件是比中国好很多所以我后来就像想来,0.125,4.0,332,0
3870,D0030_A,12.3,18.44,我从小就口池 而且口池的很严重,0.42857142857142855,1.0,332,0
3871,D0030_A,1844.46,1855.26,"你以後可能卡住了,我再一個地方卡住了或者是我把這陰拖長了,或者我有收把陰那個",0.4146341463414634,2.0,332,0
3872,D0030_A,709.65,713.89,是的是的是的他們就是可以他們可以,0.2222222222222222,1.0,332,0
3873,D0030_A,950.4,953.58,你如果說你利以後跟他一樣,0.4166666666666667,1.0,332,0
3874,D0030_A,1724.51,1731.53,我以前自要寫很常時間所以以前就覺得很Fastrated然後我,0.4375,0.0,332,0
3875,D0030_A,878.0,879.58,我旁邊的一個,0.2857142857142857,1.0,332,0
3876,D0030_A,1325.78,1335.23,以來傳給另外我反正是過的方法很多我可以說市面上,0.6216216216216216,1.0,332,0
3877,D0030_A,1732.72,1743.79,我最近订了时间也试着又与云我现在说话是比以前,0.41379310344827586,8.0,332,0
3878,D0030_A,95.23,102.68,所以我从小学就考到一个非常好的初中然后去一个非常好的高中,0.06666666666666667,0.0,332,0
3879,D0030_A,915.95,924.21,偷偷的偷的那个小孩,0.3333333333333333,7.0,332,0
3880,D0030_A,246.04,250.46,帶來很多 很多 幫助,1.0,2.0,332,0
3881,D0030_A,1153.97,1163.89,所以我一般盡量也不跟或者說我盡量的避免跟,0.2608695652173913,5.0,332,0
3882,D0030_A,1164.68,1173.46,"莫生人说话,我觉得就是跟他们说话有一点干干",0.21739130434782608,2.0,332,0
3883,D0030_A,851.17,857.09,我一次在醫院看病然後我在,0.3333333333333333,2.0,332,0
3884,D0030_A,1099.51,1101.19,"次大事大,次大",0.8571428571428571,0.0,332,0
3885,D0030_A,124.21,130.04,"來了美國以後,我看到有很多那種語言治療的program",0.2857142857142857,0.0,332,0
3886,D0030_A,1409.75,1423.44,他自己以前說用過的一些方法,0.5925925925925926,6.0,332,0
3887,D0030_A,834.06,843.11,有的 我觉得在中国的时候其他人就是你说话说的口词的时候其他人会,0.2,1.0,332,0
3888,D0030_A,555.06,567.04,合作的一個實驗是他們就是用我們的這些數據他們就去合成一些可以治療癒癌症的藥物,0.425,2.0,332,0
3889,D0030_A,983.45,989.03,他們挺有禮貌的我說話的時候口池的時候他們主持,0.4583333333333333,0.0,332,0
3890,D0030_A,135.43,141.1,基本和美国的亲生来不到了,0.9047619047619048,2.0,332,0
3891,D0030_A,1209.61,1218.54,我去看醫生的時候我一開始我說話我就口池然後他當時就是他當時就很吃心地看著我他說,0.5555555555555556,1.0,332,0
3892,D0030_A,1743.85,1748.29,好一些我現在就是用語音但是語音的話,0.3157894736842105,1.0,332,0
3893,D0030_A,925.9,938.22,说一些话 我听到了一些就是他当时说话的时候还可以把声音挖得很低不过有一些话我还是听到了,0.24489795918367346,2.0,332,0
3894,D0030_A,1442.23,1451.91,我去倡倡他的一个机构以后我就觉得好很多我,0.375,6.0,332,0
3895,D0030_A,1258.57,1259.43,嗯,0.5,0.0,332,0
3896,D0030_A,147.34,150.68,還有參加過那種,0.5555555555555556,2.0,332,0
3897,D0030_A,1433.09,1439.68,他基本上是屬於那種執上的,0.5333333333333333,5.0,332,0
3898,D0030_A,684.69,686.0,來美國啦,0.6,0.0,332,0
3899,D0030_A,1196.81,1204.85,搬到其他的區域去了我需要換一個新的醫生我以為有時候覺得年醫生好像,0.4166666666666667,2.0,332,0
3900,D0030_A,308.59,316.81,编缘的科学就是有两个学科和起来的然后我以前,0.17391304347826086,2.0,332,0
3901,D0030_A,624.0,637.34,美国人就是比较因为我当时在中国的时候我因为口识嘛我觉得就是挺困难的毕业了以后去找工作,0.08888888888888889,1.0,332,0
3902,D0030_A,1205.31,1208.92,類口池的事情也不一定非常了解,0.2,0.0,332,0
3903,D0030_A,1706.95,1718.33,我以前是挺怕用語名書誤法的就是其他人就是他用語名他很快就可以把他們說他們的信息就輸給我,0.30434782608695654,1.0,332,0
3904,D0030_A,793.75,796.13,吃的是的是的嗯,0.25,0.0,332,0
3905,D0030_A,80.58,87.62,我也不能跟其他的一集出去玩所以我当时就拼命的学习,0.21428571428571427,2.0,332,0
3906,D0030_A,1049.25,1054.86,他也沒有跟我講過但是我心裡一直就挺感激他的,0.2608695652173913,0.0,332,0
3907,D0030_A,1591.72,1601.66,一个月十块钱然后最近一段时间跟便宜了好像只要,0.19230769230769232,11.0,332,0
3908,D0030_A,1425.14,1432.98,"总结了一下,他就是现在现在成立了一个机构",0.2631578947368421,4.0,332,0
3909,D0030_A,324.95,332.36,后来学了以后就觉得哇 挺孤造无味的所以我后来出过了以后就,0.20689655172413793,1.0,332,0
3910,D0030_A,1789.0,1793.42,有的有的我以前我以前那個,0.6666666666666666,4.0,332,0
3911,D0030_A,60.73,66.87,所以我就一直也沒有什麼辦法,0.3333333333333333,2.0,332,0
3912,D0030_A,1187.15,1193.89,有一次我去看醫生就是我以前的醫生他,0.21052631578947367,4.0,332,0
3913,D0030_A,909.38,913.75,然后他就在那他就在旁边就,0.2857142857142857,1.0,332,0
3914,D0030_A,1554.12,1558.84,然後那個機構的發起人是教,0.46153846153846156,3.0,332,0
3915,D0030_A,28.28,32.01,口池其實吃一件非常痛苦的事情,0.26666666666666666,0.0,332,0
3916,D0030_A,1801.27,1809.56,云云云云失别的机器后来我觉得经常我所说的话他们都听错了,0.2962962962962963,2.0,332,0
3917,D0030_A,1760.38,1765.49,"我如果云昕息说的比较差的话,觉得挺刚看的",0.3181818181818182,1.0,332,0
3918,D0030_A,219.01,226.05,"现在就是取据予场合,有一些场合我口知的亲了。",0.2608695652173913,1.0,332,0
3919,D0030_A,1012.91,1020.65,就是口池的时候如果他们说话说得很慢的话我心里会放松一些,0.16666666666666666,1.0,332,0
3920,D0030_A,863.82,871.07,打电话给一个朋友我当时在网美后,0.4090909090909091,0.0,332,0
3921,D0030_A,1145.08,1153.78,我覺得我其他的場合說話比較困難的是我跟波聲人說話比較困難,0.45161290322580644,0.0,332,0
3922,D0030_A,1300.42,1312.26,我試過的CBG therapy program好多好多以前的試過的我因為我不會同小就口吃體驗中的所以說,0.39285714285714285,3.0,332,0
3923,D0030_A,525.42,538.54,來付層他們的互相使他們的作用跟家緊密還是使他們能夠使他們的作用可以變,0.5135135135135135,2.0,332,0
3924,D0030_A,54.87,60.68,當時以前在中國吧也沒有很多的那種原治療,0.38095238095238093,0.0,332,0
3925,D0030_A,41.93,49.91,但是我一直想跟他們解釋口池就是與說話我說媽媽了也口池,0.42857142857142855,0.0,332,0
3926,D0030_A,114.96,123.59,我自己非常努力后来我捡来到了美国的旅学,0.2727272727272727,4.0,332,0
3927,D0030_A,102.84,112.09,然后后来也 后来也去了一个不错的大学,0.10526315789473684,2.0,332,0
3928,D0030_A,405.79,408.8,喝股 Mater我穿 tapes,0.8,2.0,332,0
3929,D0030_A,383.05,388.93,"哦,啊,你先在同事的事什麼行業啊?",0.5625,3.0,332,0
3930,D0030_A,995.36,1002.79,微笑然后还有一些我同事他们还挺好的他们,0.05,0.0,332,0
3931,D0030_A,151.88,160.64, intensive group speech therapy但是多數的 therapy開始的時候有一點用,0.17307692307692307,2.0,332,0
3932,D0030_A,204.66,218.11,但是我其实今年初的时候我去参加一个Program我觉得挺好的所以我现在说话就好了很多不过,0.12244897959183673,1.0,332,0
3933,D0030_A,881.33,883.55,嗨子 她就說 他說,0.75,0.0,332,0
