,Filename,Start_time,End_time,Azure
5516,D0039_A,278.94,284.35,呃，去考公的时候是，呃，是口吃对我的阻力是特别大的。
5517,D0039_A,1314.58,1318.19,就是想想了想也没有买决定还是老老实实去记笔记。
5518,D0039_A,1505.36,1518.96,啊，就是这是不是跟我觉得是自己已经有口吃，会给别人去添麻烦，然后因此我想用更凝练的这种什么文字去给别人去减轻这种麻烦呢？但是这种就是。
5519,D0039_A,634.63,644.29,呃，对这种民和实是对这种。
5520,D0039_A,1388.1,1392.22,就不会说是有错别字呀或也或者说是。
5521,D0039_A,1151.9,1154.75,对我的生活也没有什么变化啊对。
5522,D0039_A,1142.45,1149.8,都相在在现在是，呃，那肯定是没有我们省会更繁华，但是觉得是也不错。
5523,D0039_A,162.28,166.07,就是。
5524,D0039_A,333.9,337.8,我都会先选择了然后再做的。
5525,D0039_A,308.28,312.95,呃，是那个面试官就七个面试官所不能去容忍的点。
5526,D0039_A,1046.18,1049.81,呃，我家是在那个呃，在省会。
5527,D0039_A,166.37,175.02,就是。
5528,D0039_A,650.98,661.54,反正我看这本书，但是让我具体的去呃，去讲内容的话，我还有点儿是也没有到达这个水，呃，就是没有到达这么一个段位。
5529,D0039_A,880.23,888.17,呃，是仅仅是在文字上的，就是在体在体就是，呃，作品的体裁上的。
5530,D0039_A,624.65,629.15,呃，这么一些哲学思辨而是做的是非常深入的。
5531,D0039_A,287.15,297.83,就是我必须得在初试的时候去取得一个。
5532,D0039_A,840.04,843.38,呃，理学的这种相是相合。
5533,D0039_A,1268.4,1268.89,嗯。
5534,D0039_A,1734.56,1742.99,应该是直接翻译过来是也能感能能感受到是翻译的。但是就是以中文的这种语境去说话的话。
5535,D0039_A,436.83,438.63,那我都不是十分儿了。
5536,D0039_A,1337.4,1341.3,就是我跟别人去微信去说话的时候。
5537,D0039_A,1758.48,1767.5,嗯，而且这这个这个是表述应该不可能是很好，应该要表述的是，就比如说完全没有影响。
5538,D0039_A,614.53,624.01,然后它表述的就是是庄子，一个几千年前的人，他不是像我们想的那样去做一些很朴素的。
5539,D0039_A,497.66,500.42,呃，我最近看的书。
5540,D0039_A,394.44,399.94,呃，其实总体来说是口吃对我的生活影响倒没有说那么的大。
5541,D0039_A,939.14,949.75,让我们那个就为我们的中国传统哲学去呃，去把这个大厦去真正的去建构起来。
5542,D0039_A,1445.77,1456.19,但如果是跟特别亲密的朋友我就会存在那种特别尬的情况就是我会不吃不吃就写一大段，然后不吃不吃。我又写一大段不吃不吃，我又写，我又写一大段。
5543,D0039_A,1811.55,1815.83,我就没有，嗯，也没有想过是对生活是有好处的。
5544,D0039_A,629.52,634.18,他那个时候他就对很很多对本体论。
5545,D0039_A,339.35,345.18,那之后就是也考了一个呃，一个市值的一个单位。
5546,D0039_A,1342.75,1345.73,我很少，很少，很少发语音。
5547,D0039_A,1401.85,1403.74,有可能是有这种强迫。
5548,D0039_A,845.85,855.02,呃，就是因为在之前是有很长一段时间是我们国家是，就是，呃，在。
5549,D0039_A,1688.59,1695.34,然后那个a是a选项是特别好，然后是B选项是很是很好。
5550,D0039_A,1178.81,1190.01,呃，还也还有就是一点是我，我个人的就是我个人是租的，这个房子是选择的是比较便宜的，说我明年打算再换，再换一个地方租。
5551,D0039_A,1498.5,1504.97,那如果是我要自己强行找关联的话那是不是我是不是在想。
5552,D0039_A,855.4,863.63,呃，就是不仅仅是在哲在哲学领域，因为是在以前的时候，像哲学呀，像文学啊，它是都是不分家的。
5553,D0039_A,1711.02,1717.79,啊，就是这个是是问题和这个答案是有点设置的，有点小问题。
5554,D0039_A,242.75,247.85,啊，之后是一开始是找工作，是到了一家国企。
5555,D0039_A,210.0,215.28,就我就变成了一个就相当于是被别人去审视的这么一个角色。
5556,D0039_A,777.42,783.0,啊，其实我也不是学哲学的呃，是我，是我也是学理工科的。
5557,D0039_A,645.44,650.77,呃，就是都做了比较清晰的一些呃，阐述了。
5558,D0039_A,608.02,613.66,嗯，然后是最后是，呃，像硬帝王，呃，像大宗师。
5559,D0039_A,502.53,504.48,我想想我最近的。
5560,D0039_A,1062.48,1071.49,有特别多有文化的，有文化底蕴的一些。
5561,D0039_A,1551.32,1565.47,嗯，就是别人给我发的东西话我会这么做，但我自己是没有，就是我已经是养成了去那个呃去打字的这种习惯，就是也一直都没有去改。
5562,D0039_A,696.08,704.91,嗯，是就是，嗯，他就是，呃，就是，呃，就是像我之前看的有很多的学者。
5563,D0039_A,744.36,749.38,呃，是李树磊，他也是那个属于是这种学是学者型官僚。
5564,D0039_A,661.86,668.76,啊，我就。我刚刚说说水平两个字的时候就已经是卡了，我就不由自主的就赶紧慌忙的换了一个词。
5565,D0039_A,1439.14,1445.5,就是我会就是跟陌生人去相处的时候，我会注意这个文字的这种长度是怎样的。
5566,D0039_A,975.09,982.77,就是就属于是1种，进一步的1种解放就到王阳明了就是这么一个，这么一个简单的一个脉络。
5567,D0039_A,1306.75,1314.3,然后后来我想了想就是，就是觉得可能会不太好，可能因为在呃，政府机关里这种东西可能太敏感了。
5568,D0039_A,559.41,564.61,他，而他，而是先对概念。
5569,D0039_A,511.64,520.94,呃，就是是看的是杨丽华老师讲的，呃，就是是杨丽华老师写的就是她是我特别喜欢的一个，呃，这么一个学者。
5570,D0039_A,360.91,365.62,我接打电话的时候是会就是有时是会卡。
5571,D0039_A,1696.29,1701.59,然后是C选项是那个。
5572,D0039_A,1456.99,1459.93,啊，那肯定是会给别人带来1种阅读压力。
5573,D0039_A,1072.02,1075.57,呃，呃，古像古建筑呀什么的。
5574,D0039_A,203.43,209.35,在我心目中可能是就觉得是跟别人的角色就发生了一个变化。
5575,D0039_A,251.97,255.7,呃，在那个时候是口吃对我是一点困扰都没有的。
5576,D0039_A,830.22,839.42,呃，去成呃，是有城市兄弟俩他们俩是，呃，就属于算是，呃，呃，开了这种。
5577,D0039_A,1521.49,1525.48,嗯，就是有。像有的时候我也觉得是精神分析，是1种。
5578,D0039_A,958.47,960.85,嗯，然后是，嗯。
5579,D0039_A,302.76,307.35,而且是甚是，甚至于，嗯，我口吃的这样的点。
5580,D0039_A,583.81,588.12,还有就是，呃，这种，呃，他的这个。
5581,D0039_A,1207.48,1221.11,就是，嗯，就是，嗯，在其他方面的话也都是，就比如说去放假的话，就可以去商场里去取点食物，哎呀，吃的食物基本上全国也都是，那么那也都是那个样子的。
5582,D0039_A,1347.08,1350.44,呃，就是我一直都是这个样子就是。
5583,D0039_A,1393.64,1401.25,就是我会发的会就是我，但我但凡是有文字的地方都会比较正式，就可能是这可能也不是跟口吃有关。
5584,D0039_A,905.28,909.52,他们就是就相当于是古代的这么一个白话运动。
5585,D0039_A,215.97,220.96,我就会。
5586,D0039_A,299.26,302.44,就是去面试去损失的这个分数。
5587,D0039_A,984.19,990.18,我可能是这个水平也不够，所以说是解释起来也很吃力。
5588,D0039_A,1324.58,1330.74,呃，就会去输入东西的时候就会去用语音但是我用的频率不是特别多。
5589,D0039_A,367.25,369.7,啊，但是这种倒没有形成困扰。
5590,D0039_A,918.86,931.72,仍然是没有。在哲学上是没有一个比较统一的这么一个。
5591,D0039_A,1801.77,1811.44,我一开始我还以为是我预设的就是是一是一定是，要么是没有问题，要么是有不好的问题。
5592,D0039_A,527.79,531.87,还有像，呃，像魏晋的玄学。
5593,D0039_A,313.3,321.0,也或者是这种情况，他们可是甚至有可能都不会那个去在意我答的内容是什么。
5594,D0039_A,1357.97,1370.26,因为就是像很多很轻松的对话，像朋友们间往往容易去发个那个语音什么的。像我的话我一般都会去。
5595,D0039_A,1302.39,1305.76,就是那个就是那个是墨水儿瓶的那么一个东西。
5596,D0039_A,950.59,957.26,然后从乘以乘号到他们的学生。
5597,D0039_A,155.95,161.48,我那个时候就没有敢去报自己更也更想去的那个院校的。
5598,D0039_A,1007.58,1010.75,而是再往后就是是新学的那个王阳明。
5599,D0039_A,574.52,582.62,啊，是比那个庄子笔下的这个庄子就是这种文本形式的这种庄子跟历史上的庄子有什么这种差异？
5600,D0039_A,1684.62,1687.6,呃，就是是口吃对你的生活是怎样？
5601,D0039_A,1006.07,1007.14,嗯。
5602,D0039_A,542.51,550.11,嗯，就是就比如说啊，他会，呃，就很多问题都写的特别透物彻的。
5603,D0039_A,1478.65,1479.35,嗯，对对对。
5604,D0039_A,482.99,485.08,呃，周末的时候喜欢去看书。
5605,D0039_A,126.22,136.86,嗯，就是，呃，在本科的时候，呃，去考研的时候，呃，我那个时候就是，嗯，对口吃是比较在意的。
5606,D0039_A,1201.52,1206.57,然后等到明年的话还能再换个房子租就是因为我签合同签了一年的。
5607,D0039_A,1775.31,1779.84,呃，就是平呃，是坏人是可能会有，但是总不可能是好。
5608,D0039_A,757.6,762.48,呃，但是我倒也也不存在是比较的问题啊，但是是是如果是。
5609,D0039_A,536.77,540.85,然后写写的内容就是那种。四是四辩性特别强。
5610,D0039_A,1130.05,1141.79,呃，是除非把我再往呃下面儿的什么呃，就是什么线呀，去扔过去，那我可能会，嗯，就是觉得会在实物上是会接受不了。
5611,D0039_A,1370.35,1379.28,但是这个我又不是很确定是不是一定跟我口吃是有相关性的啊？不是是是是不是是不是就是由我口吃去决定的。
5612,D0039_A,1404.59,1406.44,是有这种抑郁症的。
5613,D0039_A,405.24,410.7,也不过是我的口吃，呃，在我自己看来是比较严重的。
5614,D0039_A,521.44,527.29,嗯，他是就是研究庄子还有研是研究宋明理学。
5615,D0039_A,705.21,712.99,他们去研究的这种东西，是往往是以一个西方的一个视角去审视我们自己的传统文化。
5616,D0039_A,372.11,375.17,呃，但如果是未来是做汇报的时候。
5617,D0039_A,1642.24,1653.24,呃，就是那个呃，是内容是就是是选项上的一让我觉得一些很诧异的点就是。
5618,D0039_A,356.8,360.6,呃，对于我来说去接去接打电话是个问题。
5619,D0039_A,889.93,897.54,就是可以去类比成我们现在就是就是比如说那个，呃，是近代的那个。
5620,D0039_A,221.31,226.0,然后在说话的时候就会。
5621,D0040_A,1743.05,1754.84,嗯，我没有什么问题问问你们，我是觉得我想就是给你，或者说给我们这样的人就是提一些。
5622,D0040_A,1654.6,1669.15,我当我摁下语音输入的时候我这个开可能就输，可能就说不出来了，就可能就是说我有这个等待它发出声音的这个过程我可能用手打字都已经打好几十个开门了。
5623,D0040_A,1381.76,1394.24,你特别在生活中工作中你就是做这个，就是说语言交流，这这个东西就是就是可以这个人有耐心的去听你，或者说他很尊重你，但是不代表尊重你。
5624,D0040_A,1063.96,1075.4,就相当于是在一个是在一个圆上做循环，你怎么走也走不出这个圆。但如果说你在各个情况下把它的这些结构都瓦解掉，一一击破的话，我觉得。
5625,D0040_A,146.14,156.63,然后，嗯，做了大概一年多之后呢，然后就是我们这个公司就黄了，就是因为他当时涉及到一些有关于诈骗。
5626,D0040_A,566.27,573.83,呃，就是。然后就交朋友，然后从陌生到熟悉，然后，呃，再吸引他们来投资就这么个事儿。
5627,D0040_A,134.98,145.98,那个工作呢，是网络客服，就说白了不需要我说话，就是说他对我的这个呃，口齿是否清晰伶俐，没有什么要求，那个是我的第一份工作。
5628,D0040_A,1714.16,1725.4,你真那样是的，你还不如发云霄就直接云消息或者说直接打字的就可能对我来说不是很适合我。然后我也不是很喜欢，因为我觉得我打字速度还可以。
5629,D0040_A,1197.74,1206.07,就我也应该算是在这个互联网上就是比较算是在在互联网上接触口试算比较早的那批人吧。我。
5630,D0040_A,1041.64,1052.45,就是神经，就是神经官能症。这么一个路线上了，我觉得治疗口吃，其实我说他口吃，好像是一个综合性的这么一个。
5631,D0040_A,1117.78,1130.24,你还是要生活，我就想要说什么呢？你不能说，既然既不能治疗口吃，然后还带着这些个糟糕的情绪生活吧，那你最起码得二选一吧，那我只能选择。
5632,D0040_A,625.21,639.03,啊，然后中午的时候这个我打完卡之后就去吃早餐，然后或者说去哪个地方啊，就是或者是再回家睡一觉，然后到中午那个时间呢，我再回那个医院再打，用钉钉再打个卡。
5633,D0040_A,74.37,82.63,我的工作经历呢？其实一直特别糟糕，就是因为自身言语的限制。我在大学毕业之后在家宅了三年。
5634,D0040_A,63.97,74.16,今年。
5635,D0040_A,1600.99,1608.17,啊，你要问我具体哪一点呢？就我现在也很难说清楚，我只是觉得啊，就是真的觉得这就是说特别好看。
5636,D0040_A,228.92,234.69,做一个中高层吧然后他也帮助我，然后就在我们当地就是他们公司这个分部。
5637,D0040_A,1206.31,1218.31,我高中的时候不是应该确实我初三的时候我就一开始上网去查阅这些个关于口试的这些方面信息，但那时候可能，嗯，就是网，就是互联网里面录入的还不是很多。
5638,D0040_A,1023.49,1028.99,ABT啊，还有像什么就是说森田正马的。
5639,D0040_A,1371.14,1381.37,就是确实呢，你你解决不了了，你要说，嗯，他对你的生活没影响你做一个自信的人，他根根本就不现实，就是你他有些。
5640,D0040_A,1029.62,1041.36,这个呃，就是他那个东西叫啥来着？我有就是大概呃三个码那个什么来着？唉，反正是他们，我就开始逐渐走上这个精神。
5641,D0040_A,1248.98,1263.61,她，其实她的本就是她的，就她严格来讲是什么呢？就是一个打节拍的这么一个东西，就是说她每个大概就是不到一秒的时间，会规律性的就是发出一点声音，就类似于就是打节拍哒，哒哒哒哒。
5642,D0040_A,1521.3,1528.55,过程嘛，他看到了更多的可能性然后他会改变自己对单一事物的看法，我觉得是这样。
5643,D0040_A,395.0,400.18,然后现在单身。
5644,D0040_A,1186.66,1196.87,呃，那个就是论坛里面，嗯，就是我发现口试者还是很多的，这个群里还是唉，挺庞大的。
5645,D0040_A,1570.18,1580.34,啊，然后去呃，就运用自己的能力去解决生活中遇到和职场中遇到的一些个问题，然后再加上，呃。
5646,D0040_A,890.0,901.74,就是发音法，是每个口试卷应该都能了解到的一个。问，就这么一个方法吧，就是它主要是以拉长音为主，就是然后呢，让你顺利的说出能就是说难发的字。
5647,D0040_A,1540.92,1555.18,嗯，我觉得首先演的特别好，就是我说一个最通俗的原因就是他会让你感觉到这是这是一个就是说是真人真事儿，就是他不像是一个演员演的电视剧，他好像真的把历史。
5648,D0040_A,977.1,989.79,反正就是相当于口吃大作战的升级版本。那本书当时是在知乎上价九块九，我也买了，看完之后我也改变，也非常非常大。但是我觉得这个问题是什么呢？口吃现象基本上呢？
5649,D0040_A,1313.84,1325.1,哎，我，我觉得，呃，像我，反正我是九零后，我觉得九零后的口吃者啊，应该都经历了这么一个过程吧，就是也算是一个。
5650,D0040_A,808.43,822.52,就是PDF格式的就是张景辉口吃治疗，然后从那个从那本书里面我开始了解到口吃他的那个心理治疗这块儿占了很大的比重，就基本上可以说。
5651,D0040_A,615.09,625.09,我主要工作就是早上嗯，工作时间到医院就是到那个医院用钉钉打卡，就是我到这儿了。
5652,D0040_A,1339.96,1342.29,去治疗，口渴。
5653,D0040_A,314.34,329.33,卖这些课，然后能够维持一些生活的基本开销，然后，呃，到去年的这个，呃，没有到今年的三月份吧，因为我们就就因为我这节课，因为都不是我的原创嘛，我属于是那种就是说。
5654,D0040_A,493.54,507.6,就是都说不出来，就是你好像只能在那干着急。就是说哪怕听的人他很有耐心，但是你要让人家等二十分钟以上就你等我把这个话说出来也很难。所以如果经过这么多年的练习。
5655,D0040_A,1640.94,1654.51,呃，基本上是不用我就这么说吧就是，嗯，比如说我要通过语音识别输入法给别人发个消息，我，比如说，呃，开门，你给我开门。
5656,D0040_A,1075.66,1089.15,口气还是能治疗的。我曾经那么想，但我现在我又改变了我的想法就是口吃现象可能一辈子都没法去治好了，就是你对于正常人，你该有的卡顿还有什么重复也一定会有的。
5657,D0040_A,691.07,704.81,我，那我先说一下，我第一次接触口吃的治疗就是所谓的治疗吧，是在2011年，那个时候我高中刚毕业，然后呢我都在口吃吧，就是百度贴吧里面一个叫口吃吧的这么一个地方加到了一个所谓的大神。
5658,D0040_A,946.76,961.53,这本书我看完之后对我的影响也非常非常之大，就是我好像，嗯，找到了口气治愈上的一条一个重要的方向。他让我认识到了强迫症啊，焦虑症啊。然后，嗯。
5659,D0040_A,446.73,459.91,很快很快的就是一瞬间就把我要能发那个字换成其他的字，然后去代替我只要把这个难发音这个字换成别的了，他就能够比较还算清晰的说出来。
5660,D0040_A,573.93,581.96,所以说不需要我说不需要我说话，因为你装的是女的。你说话了，不管你说的好与不好，你首先你就暴露了吧。
5661,D0040_A,923.38,933.05,什么玩意儿？然后我觉得他是个骗子然后后来他的课程他后来也在网上办了很多班儿，他在知乎上也回答了很多关于博士的题，但我觉得是个骗子。
5662,D0040_A,543.69,554.7,呃，网络客服，我们那工作当时的具体性质是什么呢？就是说我以一个女性的身份就是这么一个虚假的身份，包括照片，然后就是假装白富美。
5663,D0040_A,346.15,360.22,嗯，然后就是也找了很多吧，就是还是就是每当因为，但是我们这个小城市吧，它的就业机会不是那么多大，多数还是以销售为主，比如说商场里的销售啊，然后或者打电话。
5664,D0040_A,1436.86,1444.38,我这么吧，我说一个我说，我说几个，我看过很多遍的吧啊。然后就是有一个是士兵突击。
5665,D0040_A,272.34,286.32,去给他们开一场这个关于我们公司药品的这个就这个会，那简直对我来说比登天还难。然后就这样，我大概干了，呃，就是将近也就一年吧。
5666,D0040_A,1325.15,1339.85,嗯，怎么说应该说可以说是互联网治疗口式的这么一个过程嘛，就是大家最开始都去，呃，从生理上去解决口吃，然后慢慢慢慢进步到就是说放弃生理这个部分，然后开始从心理上。
5667,D0040_A,460.0,474.34,然后，呃，就是那种呃，重复就常见的磕巴的现象我也有，但是最大的问题还是这个男发音就是常见的，比如说大老啊到。
5668,D0040_A,507.62,511.5,就是，我是属于是这么个情况。
5669,D0040_A,376.75,386.67,我的爱好其实没有什么，坚持了很多年的爱好，可能听歌算是一个爱好吧，然后喜欢看一些电影啊。
5670,D0040_A,911.41,922.8,嗯，就是在轻声细语拉长音，这块儿呢，就会出让人呢，就是让你的交流变得特别怪异。然后我觉得汪虽然是我，他叫什么汪，什么汪，我忘了。
5671,D0040_A,1052.85,1063.88,说他属于是很多心理问题的一个总和。他就是他是一个有很多结构的，就是你要说想彻底治疗恐惧这个问题呢，你单从口吃上入手是绝对行不通的。
5672,D0040_A,218.19,228.74,然后再之后呢就是，呃，疫情之前2018年我的一个同学呢，在我们这个省里边的一个就是医药公司。
5673,D0040_A,360.34,369.39,很多这种，然后就导致我的工作呢？呃，就是说白了，我现在还是没有工，我现在还是没有工作，但是我再不打算呢。
5674,D0040_A,1454.48,1469.48,那个谁？那个就是陈道明演那个还有大明王朝1566，然后还有，呃，陈宝国，陈那个什么张国不是那个谁，就是那个演那个那个那个那个就是。
5675,D0040_A,369.46,375.73,是去一个企业行，打算去刷车去了啊然后再加上我的爱好呢。
5676,D0040_A,1696.01,1704.55,你语音识别，因为就算是男发音很重要。我有的时候说话还是有一些这个停顿，或者说反复，然后那个时候你把这个文本。
5677,D0040_A,234.87,244.24,帮我找到了一个医药代表的这么一工一个工作，主要任务就是负责跟那些就是医院大夫啊沟通，去推广这个药品。
5678,D0040_A,833.8,843.68,那本书里面他的很多观点说的特别特别的符合我的现状，包括什么紧张啊，然后包括什么就是口吃预想。
5679,D0040_A,933.42,946.73,然后再后来我接触到口吃呢，是我在你是在知乎看到的一个大神叫THEZSZ，他有他有他有一本呃就是也是也是书吧叫孔氏大作战。
5680,D0040_A,796.09,808.26,呃，它是应该是应该也是因为它不属于大夫吧，就是它就是这么一个相当于从业者吧，我就买到了它的这个书，也当当时是是买了电子版，花了六块钱。
5681,D0040_A,474.42,481.85,就是这种，就是说就是你能我就是我能感觉到我的这个口腔里面就是就是特别是这个。
5682,D0040_A,299.91,313.99,能够除了口吃之外，还有一个原因就是说不需要去工作，就是不用去面对那么多人。然后那个时候我都在微博上啊，卖一些课啊，就是考研呢，考教师，考教师资格证。
5683,D0040_A,194.38,207.29,他们就是发给我一些招聘的一个招聘的一些就是信息，因为那个年代呃，就是还是要通过打电话去跟人联系。打电话是我一直从小特别恐惧的一件事。
5684,D0040_A,1469.84,1482.92,康熙王朝这个这然后其中士兵突击是每当我失落的时候都我都会看一遍，就这个是我这几部电影，这几部电视剧是我长这么大以来看过变数最多的电视剧了。
5685,D0040_A,207.45,218.07,就是就是，呃，就先不说我跟谁打电话吧，就是如果我的手机铃声响了，就这个事儿本身就是让我会特别恐惧。
5686,D0040_A,590.04,595.29,对，对对对就是就是因为我们是装作白富美装白富美。
5687,D0040_A,554.77,566.26,啊，以一个照片的形式呢？然后当时公司会给发一些这个手机号码，这个手机号码，然后通过手机号码去添加这个人的微信，然后。
5688,D0040_A,759.65,770.4,然后大概然后，嗯，当然了，这个后果肯定是就是说是没有用的嘛，然后第二点啊，不是，然后第二个就是我大概我在。
5689,D0040_A,1104.36,1117.75,不备可是困扰的一个人就是。我想把那些口直播后的焦虑和自责羞愧，还有口试之前的恐惧，就是都放下去，就是因为什么呢？口声你都已经治疗不了了。
5690,D0040_A,1755.04,1762.84,呃，我看过我认为对我有所帮助的一些书籍也好，还是说一些观点还是有一些课程，你看你可以吗？
5691,D0040_A,1166.1,1166.98,对对，对对对。
5692,D0040_A,1008.54,1023.38,啊，然后从我接触到大神的理论之后呢，我又开始去学习了很多关于认知治疗方法，就是就是关于认知治疗这些课程啊，像什么？
5693,D0040_A,822.65,833.71,呃，口吃治疗的话，嗯，对于生理的人就是说就是你的生理这部分是正常的，就是他没有什么去治疗的意义和必要，然后从那本书，然后我觉得。
5694,D0040_A,260.95,272.29,就是可能很难跟他们去沟通，然后那个时候还要求我去医院给大夫开这个学术研讨会，就是把所有的这个科室大夫召集起来。
5695,D0040_A,1504.6,1512.27,我就。我觉得许三多能能从一个最差的兵成长到兵王啊。我觉得这个。
5696,D0040_A,156.65,165.14,啊，就是说属于是1种网络诈骗嘛，就是说去诱导啊，这个这个客户去投资什么贵金属什么的，在当年。
5697,D0040_A,871.04,883.67,就是他是口吃者然后他在公交车上给人家，呃，发表什么各种演讲之类的。后来他还上过综艺节目，我还看过他的一些个呃，就是所谓的心得吧。
5698,D0040_A,785.78,795.82,张景辉说是中国，嗯，在口吃治疗这方面好像是一个，就是说特别很早，然后也很权威的这么一个。
5699,D0040_A,1685.64,1695.99,对，然后再加上很怕有旁观者，嗯，就是听到你，嗯，就是你都磕巴，你还在这语音识别，然后再加上。
5700,D0040_A,1500.41,1502.3,对对。
5701,D0040_A,1432.04,1435.72,嗯，就说我最近看的还是说我认为我看过在就是我看过。
5702,D0040_A,286.44,299.72,然后大，然后之后又在家待了这样一年，然后那个时候冬天疫情又来了啊，然后疫情来就是其实疫情吧，嗯，能帮我的这个懒惰，找了很多的这个理由和借口，因为他可以让我。
5703,D0040_A,436.63,446.67,我在那等待一百年，他那个字儿也说不出来，就是我现在因为这么多年，可能因为就是说技巧的练习吧，就是我能够。
5704,D0040_A,329.65,343.0,呃，就赚差价然后我这个就我们这种行为呢，就是说在那个微博平台它不被允许，然后以这个就属于是相当于侵权了。然后呢，账号被封了，账号被封之后呢？
5705,D0040_A,185.25,194.29,嗯，就是说其实你可以从事一些不需要说话的这些工这些工作嘛。但是面试这关我就感觉挺难过，然后很多人。
5706,D0040_A,482.01,493.37,呃，就是舌头的往后的部分就在声带那块儿冻住了，就是它就相当于僵住了。然后就是你越使劲你怎么使劲还是说放松？
5707,D0040_A,1002.63,1008.33,当你认为这个字儿平常我说的时候多不会古诗的时候呢？反倒这个字儿时候，它时候它口吃了。
5708,D0040_A,1172.96,1186.4,我记得那个时候，呃，零，嗯，我高中的时候，那个时候中国还有一个口吃者论坛。
5709,D0040_A,1592.84,1600.8,啊，然后他们在一些，呃，就是说在为人处事这方面有很多值得我学习的点。
5710,D0040_A,82.72,93.95,就是就就这个就就是在家躺着躺了三年，就是因为那个时候因为口吃的这个事儿，我觉得找工作也很难能找到，然后再加上自卑。
5711,D0040_A,770.82,785.67,嗯，201201 115年，我那个时候也是在百度贴吧里面，那个时候百度贴吧，我贴吧是我主要了解口吃的这么一个主要途径，那个时候我就接触到了张景辉。
5712,D0040_A,746.15,754.79,呃。戴耳塞的话如果听不见自己说话的话，你的这口舌情况就会好很多。还有很多就是像像那种就类似于生活准则是大概。
5713,D0040_A,1263.66,1269.6,我就这个我也买过啊，但是肯，但是，但是当然了，肯定是没有用。
5714,D0040_A,1356.01,1370.73,嗯，因为你不，你不接纳实在是，就是说真不太行了，就是你不接纳你，要不然你就你就是说你除了死磕接纳你，没有别的方法了，就是就是真的到这个就是真的到这个地步了。
5715,D0040_A,104.78,111.87,然后呢，再加上口吃的，这个真的很困扰我，然后啊，然后三年之后，因为那个时候。
5716,D0040_A,176.88,185.13,就我，呃，就是说，嗯，就还是因为口吃的事儿，然后在家就是主要是因为自卑吧。其实那个时候如果说要考虑的好的话。
5717,D0040_A,704.86,717.76,然后我当时花了七百块钱买了他所谓的课程，这个课程呢，就是说有很多他不是，嗯，他他是1种，嗯，类似于生活方式吧，比如说他要求你。
5718,D0040_A,93.98,104.66,因为我除了口试之外呢，我还有一些其他的私人缺陷我还有胎记就是我的左脸啊，就是整个左脸都是胎记。
5719,D0040_A,1444.59,1454.42,然后另外一个是武林外传然后还有那个康熙。
5720,D0040_A,1555.35,1570.05,啊，虽然说他是通过小说改编的，可能对真实的历史有一就是有一定的这个呃，就是说有一些不同，但是他，嗯，能够让你看到那个年代的人们在生活中也好，还是说在职场中。
5721,D0040_A,857.85,870.97,汪景汪什么？
5722,D0040_A,387.08,393.78,电视剧就比较经典的那1种，然后我的家庭情况呢，我是家里的独生子，然后。
5723,D0040_A,883.69,889.97,但是他后来的课程我没买，因为我觉得他是一个骗子，因为他是用发音法来改善了自己的一个口述情况。
5724,D0040_A,966.83,976.89,再后来我又后来THEZXZ大神呢又出了新作。
5725,D0040_A,1512.5,1521.25,应该也是除了成长之外，其实成长这个这个范围太笼统了，我觉得更加来说是他一个就是他认知升级的这么一个。
5726,D0040_A,165.18,176.72,呃，咱们国内就是还没有，就是国家没禁止之，没禁止之前他还挺火的，公司黄了之后呢，我又在家又呆了将近两年，就是还是那个原因，就是我感觉。
5727,D0040_A,111.98,121.27,就是实在是就是自己真受不了在家躺着就是哪怕可能就是我的父母还会给我做饭吃。
5728,D0040_A,416.52,425.44,我那个我其实吧，我的情况我还我应该再补充一下，就是我的口湿呢，不是那种就是说，呃，重复多遍。
5729,D0040_A,121.32,129.35,但是看到其他同龄人，他们在各自的这个生活里面那么优秀，然后你这，然后再加上真是。
5730,D0040_A,411.63,414.03,我去洗车行就是洗车。
5731,D0040_A,1580.63,1592.49,哎，主要就是还是感觉就是他们演的很演的特别好吧，然后有一些他们处理一些就是解决到一些问题的时候我都觉得他们的方法用的真的很很妙，就是很厉害。
5732,D0040_A,989.96,1002.47,没有什么具体的改变，因为你你该难发的时候好像还是在南方，或者说你认为，呃，这东西吧，它主要是没规律，这个特别可怕一点就是你认为你要口吃的时候，它可能会不口吃。
5733,D0040_A,129.44,134.75,呃，在钱这方面，呃，生活挺困难然后我找了第一份工作。
5734,D0040_A,250.74,260.75,然后呢，我干了大概半年多。其实这半年我除了正常用钉钉签到之外，我没有去找医生去网络药品，就是因为我知道我的这个。
5735,D0040_A,901.79,910.9,但是这种方法用完之后呢？你的刷方式会变得很怪，就可能用现在的话说就是可能是有点阴阳怪阴阳怪气吧，因为他。
5736,D0040_A,1423.28,1424.01,对。
5737,D0040_A,415.32,415.71,
5738,D0040_A,1089.36,1104.18,就包括那些，就是央视主持人，他们可能也会有接播的现象，所以说我现在已经开始，就是我现在我跟我，我跟我跟我自己和解了一大半吧，我就是我已经不要求我是一个，我要做一个口齿伶俐的人了，我现在想做一个。
5739,D0040_A,843.75,857.61,啊，还有一些什么给自，就是给自己施加很多压力，大概就这种嘛。然后让我接触到了口吃，就是说从内心治疗是一个很重要的一个方向，然后再往后接触到了那个。
5740,D0040_A,1130.5,1142.08,让自己心情好一点然后呢，开心的口吃生活。
