,Filename,Start_time,End_time,WeNet
2604,D0021_A,1020.12,1027.92,嗯对就尝试过了就尝试过几次就会好好一点吧
2605,D0021_A,1517.43,1527.45,呃印象最深刻的一部电影吧是叫做这里的黎明静悄悄
2606,D0021_A,725.22,737.38,嗯我想我那个时候在开始表述的时候特别紧张我真的没能说出来我想要说的话
2607,D0021_A,1086.89,1099.81,对我我我也经常这样跟我咨询说但是我就是道理都明白但是在在那个实际操作起来
2608,D0022_A,309.76,316.73,还有他们的那种面面的那种分量因为我们广西人是吃粉比较多
2609,D0022_A,1235.26,1242.12,反正就是劳了一种心理作用吧就觉得在外面吃的都不是很正宗
2610,D0022_A,1326.54,1334.11,然后那个就是我之前上英语课我用那个百度翻译
2611,D0022_A,1172.68,1177.79,嗯它它好像是用什么淀粉什么
2612,D0022_A,997.56,999.55,学识比较的
2613,D0022_A,343.94,351.38,就是从我家坐大巴车吧到柳州的话大概就是
2614,D0022_A,237.82,243.76,还有吃的他们就会吃吃一些那种酸甜口就加糖加醋这些
2615,D0022_A,491.01,495.23,你现在还没想好吧就是
2616,D0022_A,447.03,447.58,嗯
2617,D0022_A,670.56,676.16,就是从初中开始我自己意识到了这件事情然后他才开始回困扰度是这样
2618,D0022_A,720.2,734.94,对如果我不是换词的话我可能就是会觉得假如我在念稿子的时候然后我就会可能会假装是觉得让别人觉得我可能突然读错行了
2619,D0022_A,1257.72,1266.5,那个辣椒我感觉反正我感觉他那个汤的辣椒没有我在广西吃的辣
2620,D0022_A,507.43,507.93,是
2621,D0022_A,1109.13,1114.13,然后我觉得其实也没有什么特色了
2622,D0022_A,481.02,482.48,我放对单儿
2623,D0022_A,1134.45,1139.67,然后我就那样炖着然后其实那个菜品其实和我们平时吃的都差不多
2624,D0022_A,593.73,605.74,嗯准确的话就是说可能我小时候就是哦我想一下就是我大概是从上初初一的时候吧
2625,D0022_A,1421.05,1426.58,就比如说我我然后我可能说了我我就是说两个我
2626,D0022_A,398.07,404.5,就是说对的就是我在南方我感觉还比较高吧但是在东北就不行
2627,D0022_A,929.68,930.58,对对对
2628,D0022_A,651.92,660.26,就是说话有一点结吧但是自己没有把这个当回事但是别人有跟我说过
2629,D0022_A,755.47,758.83,没有和每方面的人说过
2630,D0022_A,622.15,629.76,就从从初一开始一直到现在就这个东西就一直在困扰着我们就是这样
2631,D0022_A,1160.7,1161.79,对对对对
2632,D0022_A,1336.2,1339.6,就是也可以用语音输入对
2633,D0022_A,1014.1,1021.65,在这儿可能就是反正现在还真的很冷现在到晚上就和我在广西的冬天一样冷我觉得
2634,D0022_A,133.79,139.85,然后我们就是读高中的话有很多人可能都想着就是能来万上大学
2635,D0022_A,268.74,275.47,梅雨季节就是它下雨会连连着下就是下那种小雨可能就会下半个月
2636,D0022_A,151.07,161.81,那可能以后工作生活可能还是会回到原来那个小地方去所以就觉得读大学可能就是一个就是来让自己打开眼界的这么一个平台吧
2637,D0022_A,1194.33,1195.05,嗯
2638,D0022_A,1068.01,1070.8,呃他们主要吃什么东西
2639,D0022_A,57.89,63.86,好嘞好嘞那我就简单地来说一下
2640,D0022_A,536.25,545.15,因为我这就其实经历过了一次就是那个班委竞选的时候当时我是写了一个稿子
2641,D0022_A,368.13,368.83,对对对
2642,D0022_A,356.18,356.97,对对对对
2643,D0022_A,613.99,621.86,我初一第一次就是上台去自我介绍的时候就是第一次有那种口吃的预感
2644,D0022_A,1163.97,1167.26,哦对对对对
2645,D0022_A,870.24,882.9,他主要就是讲那种黑社会吧然后比景观可能就去贪然后然后对去想他们有点贪的那
2646,D0022_A,1242.71,1249.32,那其实也挺好吃的挺好吃但是对节节查案还是可以的
2647,D0022_A,316.82,321.92,我就感觉他们的一碗面比我们的那个粉就是那个量要大很多
2648,D0022_A,1448.58,1460.16,对我感觉那个爪文字其实对我来说不难就是这语不是不难吧就是我可能经常使用它
2649,D0022_A,253.2,261.24,有一些抵触的但是到后来就说慢慢适应了好像现在也觉得这儿这也挺好的感觉
2650,D0022_A,428.07,440.54,然后学校里面这回有篮球场吧完了我小时候到周末的那个时候之后爸爸妈妈就会带着我去打然后打着打着为是慢慢觉得就喜欢上了就那种
2651,D0022_A,1049.93,1058.26,有的有的就是也有吧就是聚餐一般在晚上比较多
2652,D0022_A,420.59,427.89,没有就是我从小吧就是反正因为我家是在学校里面的
2653,D0022_A,606.8,613.87,初一应该是十二岁多因为我上学是比较早的可能是十二岁多的时候
2654,D0022_A,982.25,989.88,就是不能度假不能游泳的那种就就适合于你你看一看的那种特别照啥的
2655,D0022_A,1122.84,1134.04,铁锅炖但其实他他那个铁锅盾其实就是围了一个大大的锅吧
2656,D0022_A,1268.06,1268.58,嗯
2657,D0022_A,1282.19,1283.9,我小时候就开始去
2658,D0022_A,1219.71,1225.55,像这些粉母广宾对对但我们管下来比较便宜
2659,D0022_A,162.61,166.15,当时就想着就是往省外跑就是这样
2660,D0022_A,1443.42,1446.48,有人的时候我也会
2661,D0022_A,660.38,670.49,就让我说话不要这这么说但是我自己没有注重他然后我觉得就是自己对这个口吃的这个压力就没有根本就没有
2662,D0022_A,334.93,338.03,对对对螺蛳粉对对对
2663,D0022_A,140.21,150.98,就是我自己的想法其实也是就觉得来读书吧就是去远一些的地方就是多看一下外面的世界
2664,D0022_A,192.77,201.1,广东是吧因为当时反正我觉得就是我作为一个南方人吧就对北方可能有一种执念吧
2665,D0022_A,917.08,923.3,在家反正就反正就很喜欢看感觉他剧情也写得也挺好的吧感觉
2666,D0022_A,404.65,410.21,真在什么都非常高就一个女生力非常高真的很高
2667,D0022_A,694.89,701.51,就是说我在台上说话的过程中突然会卡壳是吗
2668,D0022_A,106.85,113.26,对对对然后我在大连上学上大学现在对
2669,D0022_A,182.97,186.0,它确实是靠着发达的城市
2670,D0022_A,1007.1,1013.76,在那种在三亚亚就是那些非常热然后大家就去海边就说会比较凉快啥的
2671,D0022_A,1434.26,1434.95,宾辑
2672,D0022_A,576.87,584.37,对的人多的场合会比较就那种预感会很强烈柔丝己很害怕属于那种
2673,D0022_A,261.76,268.49,还有一个点就是因为在南方那边会有那种梅雨季节
2674,D0022_A,1280.21,1281.34,嗯
2675,D0022_A,175.83,181.97,南边嘛而且靠着比较发达的城市比如说广东它是不是
2676,D0022_A,1351.02,1360.18,你翻译就是英文嘛你就把它翻就给它翻译成中文我没然后我要嗯对
2677,D0022_A,769.34,779.11,但是我跟他那个说话的时候也有过那种现长所以我不知道他们会不会认为我是正常的不利索还是对
2678,D0022_A,524.21,535.85,对就像从这个学期来说吧我觉得我自己可能就是那种当众发言会特别紧张
2679,D0022_A,201.96,206.28,就是说就的对表就是想来北方看看的这种
2680,D0022_A,1400.38,1411.6,然后再重新发嘛然后我就是转语音转文字的时候我更多的是我更多的是那个有重复的比较多
2681,D0022_A,215.92,222.42,我觉得就是其实我刚来的时候就是像刚入大学
2682,D0022_A,545.58,551.73,然后我事前帮他练习了非常非常多次然后我上去就读
2683,D0022_A,562.71,570.08,就我可能如果跟你就是在那种当众讲话的时候可能我的口是现象会比较严重
2684,D0022_A,635.28,635.77,嗯
2685,D0022_A,72.36,76.92,那么我现在是
2686,D0022_A,789.81,796.06,也喜欢看一些电影吧但是有时候比较忙的时候可能也没有时间看电影
2687,D0022_A,369.84,377.8,对那可能我能想象出来那跟辽宁那边差别还是蛮爱是蛮大的
2688,D0022_A,391.58,397.46,其实我身高也没有特别高就我身高就是一米六五左右吧
2689,D0022_A,552.33,562.66,就是我觉得就像这样子就是咱们两个人在打电话或者打视频的时候然后我的口是现象不会特别多
2690,D0022_A,713.93,717.97,我觉得我应该会选择换词
2691,D0022_A,1148.83,1155.61,孟子涵是一个素菜吧反正他还是用什么做的我也不知道
2692,D0022_A,223.14,231.44,一两个月其实我觉得我挺不适应的还有就是包括他们的饮食这些还有他们天黑的非常早
2693,D0022_A,818.97,826.5,党的电影然后那种可能会去电影院平时就是一般就自己在寝室看吧
2694,D0022_A,1319.15,1324.88,我有用过就是语音转文字我这个我用过
2695,D0022_A,841.93,842.73,对对对
2696,D0022_A,899.82,909.81,嗯对然后就是那个大反派就是通过这部电通过这部电视剧也火
2697,D0022_A,1184.24,1185.02,嗯
2698,D0022_A,1380.24,1391.93,不方便的地方就是我有时候说话可能就是我转文字的时候因为我觉得我没有任何人对话就自己真的说而已
2699,D0022_A,1480.87,1481.55,嗯
2700,D0022_A,1101.97,1104.76,锅包肉吧那个还挺好吃的我觉得
2701,D0022_A,77.46,86.12,平时我的爱好吧就是比较喜欢听一些音乐然后去因为我比较喜欢运动
2702,D0022_A,1367.08,1371.09,其他的其他的我感觉我都没什么用过
2703,D0022_A,859.9,864.29,就是那个然后我会去看但我平时也不怎么追剧我觉得
2704,D0022_A,86.38,97.46,然后是作为一个比较少的一个就是比较喜欢打篮球的一个女孩子对我平时的爱好还有一些看看书看看电影这些
2705,D0022_A,910.07,916.25,也火了起来就那个当反派所以我觉得就是那个反派就可能他演技很好吧
2706,D0022_A,308.98,309.35,
2707,D0022_A,846.32,859.66,追剧也会追就是在之前很火的那个电视剧叫狂飙吧对吧
2708,D0022_A,1105.52,1108.11,锅包肉大连闷子
2709,D0022_A,125.91,133.52,当时就是可能就是因为广西吧它本身它的发展其实没有那么好
2710,D0022_A,806.93,818.68,确定医院的次数可能比较少吧就是去电影院的话我可能在那种比如说五一这些就是他上那种
2711,D0022_A,938.98,939.89,对对对
2712,D0022_A,1232.49,1233.75,口味上
2713,D0022_A,1201.99,1205.47,对对对对确实确实
2714,D0022_A,1460.91,1468.16,对然后我觉得可能就是它可以识别我的画
2715,D0022_A,886.56,889.92,对对他就是像警匪片的那种
2716,D0022_A,276.26,286.95,然后嗯到这边就不怎么下雨这也是我觉得我比较喜欢它天气的一点所以我觉得它没有下雨下那么多我觉得就还挺好的
2717,D0022_A,1392.18,1399.46,所以我觉得没有那种什么卡壳就是如果我有卡壳的话我一般都会把它取消了
2718,D0022_A,641.12,651.82,嗯可能就是我小的时候我也记得就大概五六岁的时候吧可能我也有说过
2719,D0022_A,1088.62,1101.65,就是我之前我从来没吃过的那种叫大连闷子然后就是我们出去吃我想一下之前我们去吃了一次比较东北菜东北菜就是有那个
2720,D0022_A,458.02,466.65,然后我就觉得反正我自己吧就是慢慢接触篮球也觉得也挺喜欢打篮球的
2721,D0022_A,1412.81,1420.47,然后我每次就就得把它删掉你怎么就是把那种重复的部分给它删掉
2722,D0022_A,377.83,378.47,
2723,D0022_A,231.63,237.55,他们大概就晚上六点那个天就已经全黑了的那种
2724,D0022_A,954.89,963.46,会的会的因为大连不是有海吗然后经常去打卡一些景点那些
2725,D0022_A,1343.29,1350.34,那我倒觉得那个白的翻译有更多是打字吧那好像也没有语音就是
2726,D0022_A,1115.27,1122.42,就我感觉现在哦对就是哦还有就是我来东北就是第一次吃他们的那个
2727,D0022_A,64.07,72.06,然后我的就是我的家乡
2728,D0022_A,763.05,768.48,其实我也不知道他们会不会发现就是也没敢问吧感觉
2729,D0022_A,291.85,301.07,对对对就是虽然说我还是吃不惯那种甜的吧但是我就可以和他说一下就是说我不要加糖的食物
2730,D0022_A,971.34,981.98,但它的那个沙滩和海南的海南三亚的那些沙滩又不太一样反正我感觉它是不能游泳的那种
2731,D0022_A,449.86,457.19,对然后他们就是带我去打篮球的初中可能就是觉得可以锻炼一下身体
2732,D0022_A,352.05,353.73,两个多小时这样
2733,D0022_A,741.98,745.56,看起来就是比较自然的那种
2734,D0022_A,478.75,479.81,嗯我是大二
2735,D0022_A,996.13,997.54,嗯嗯
2736,D0022_A,831.89,835.11,对对对谢谢
2737,D0022_A,243.81,252.43,但是我之前就是从来就是在菜里面就不会吃这些东西所以刚来的时候其实我对这个地方其实还是
2738,D0022_A,1081.24,1087.54,哦其实就是大连它有一个特色菜叫大连闷子
2739,D0023_A,1868.0,1878.17,大家说不一样的是比较相近的但是你得那个伪装成卧底就是最后胜利如果是你是拼命的话就得找出来这个卧底才能胜利反正是
2740,D0023_A,691.9,702.43,扩招的话就是人会很多但是但是三年后这个疫情就是他这个在疫情三年内它是有很多的岗位的
2741,D0023_A,1692.44,1707.06,但是现在国内的话是很少很少有人做的感觉是目前搜到的非常少虽然国内这个群体还是比较大的因为它的人口基数大它这个群体还是比较大的
2742,D0023_A,1409.83,1419.53,一个VR压的话我就是智能设备的话其实现在现在的话是我自己我是想着如果VR
2743,D0023_A,599.26,615.13,还有他其他的还有一些公共卫生的一些应急的处理就比如说一些学校的一些呃应急的一些突发的卫生事件
2744,D0023_A,166.6,181.51,有演讲社了就是辩论赛我都参加过虽然一开始很难正确很难迈出那一步但是当时我也勇敢地迈出了那一步虽然虽然那个结果是意料之中是那个不好的话
2745,D0023_A,1502.06,1507.45,其他的它这些应该是技术还没有达到吧
2746,D0023_A,1393.38,1405.62,嗯他比那些手机上的语音什么的都是很智能因因为他还是算一个比较高级的AI吧
2747,D0023_A,144.13,154.08,就是之前的话我从记忆起的话是从小的时候就开始吧那会儿的时候还是比较严重的
2748,D0023_A,634.68,635.38,不大一
2749,D0023_A,321.43,331.26,希望可以真的给予扣除者带来一个很好的帮助以上就是我的一个简单的一个自我介绍
2750,D0023_A,210.91,223.51,就是这种的话就是锻炼多了就是你的性质状态好的话是没啥问题的现在到了研究生还是一开始的时研究生的话会有很多的小组会议
2751,D0023_A,1091.52,1101.24,还有很多玩的吃的都挺不错的总体上看定那个不错的我的那个介绍环境
2752,D0023_A,1800.6,1801.14,吃
2753,D0023_A,1419.78,1432.78,它那个场景里面能够设置一些就是大家的一些害怕的场景就比如说根据那个不同的年龄段针对性地设置一些场景就比如说你在学生的话他未免是面临一些活动
2754,D0023_A,1187.24,1187.74,对
2755,D0023_A,181.78,192.28,但是的话我当时还彻非常庆幸的自己能够勇敢地迈出那一步果将来在众人面前讲话这个就是奠定了一个好的开端吧
2756,D0023_A,787.5,795.26,初级什么的中级就是那些口症医院的话腰箱黄律师的写文章就是这样的
2757,D0023_A,1521.95,1550.62,我查过一些文献就是他现在还没有一些就是一些产品的一个铲除只是一个有一些是大家一个设想而已只是一个但是他们没有那把这些情景想得这么就像我刚刚讲的那样那种具体这个是我自己设想的因为话之前做过一段时间的这个口吃互助就是建了一个群这样一个群就是
2758,D0023_A,1460.31,1460.75,对
2759,D0023_A,1709.37,1720.18,国内很多人是怎么说呢他是羞耻于弹这个口齿也不知道国外是个什么情况我那不大了解吧
2760,D0023_A,107.2,116.46,目前也是正在找工作我的兴趣爱好的话就是平时比较爱爬山
2761,D0023_A,1209.91,1221.45,腾讯的语音转文字或者有一些应用软件比如说你可以对着他说话他给你一些把你的话转成文字对
2762,D0023_A,615.35,620.85,也是可以上报给区里面区里面也可以直接去处理
2763,D0023_A,923.68,933.65,就是他这边的人非常热性他这边还有一个就是特殊的东西就是不管见到谁那个都叫老师
2764,D0023_A,1627.16,1627.8,对
2765,D0023_A,1856.72,1867.84,对他这个游戏叫谁是卧底反正是很有意识就是有六个人或者八个人如果是六个人的话就是其中一个人的词
2766,D0023_A,1036.99,1049.22,还有山东的馒头是非非常地大完后一个就可以吃饱了山东人他那个做饭可能是量比较大让你也能吃饱
2767,D0023_A,1028.93,1036.09,就比如说什么那个叫什么赛内症什么红烧鲤鱼啦什么的报酬要花
2768,D0023_A,711.79,719.23,所造的话它这个就是这个比例的问题吧就是人很多因为因为它是前三年扩招的那那一届
2769,D0023_A,160.28,166.28,在大学的时候我还参加过很多的一个活动就是锻炼孵画的一些活动
2770,D0023_A,1488.71,1501.64,我之前用过一些这个菜的最低皮的一个平替我感觉还是很一般的我就是同样的问题问那个菜的低批他的回答就是就很像那个正常人那个总结的话
2771,D0023_A,455.77,470.2,其实有医院还有一些呃疾控中心或者是嗯还有一些研究所或者怎么研究所那些反正太多了企业那个都可以反正的话
2772,D0023_A,199.21,210.56,就我一开始都是那个表现很差一开始就是开头说话比较难但是进入状态就好了一开始说话时我看有点哆嗦就是声音颤抖
2773,D0023_A,375.9,388.7,他那个岗位竞争非常大就比如说一个岗位就要一个人但是有五百人五百人那个报名只能要一个剩下的人就是可以放低自己的一个姿态
2774,D0023_A,773.17,786.85,疾控的话他们反正两个单位他这个晋剩的这个渠道也不大一样疾控的话先给那个考证吧他是什么胜那些
2775,D0023_A,1585.13,1598.53,嗯对我的帮助还是很大的我之前就是通过这些的话就是讲话更加有逻辑性一点了或者是遇到场景的话可以应对了反正是有有进步的
2776,D0023_A,1064.4,1075.22,还有它济南的夏天是很热还热的它不是那种干热是非常能闷热它的事故还是挺高的反正是超级闷超级热
2777,D0023_A,354.32,366.86,对就业市场吧就是其实专业专业点来讲就是不是现在不是网上有非常火的一句话就是脱下孔一级的长衫吗
2778,D0023_A,676.68,690.88,因为我这个专业它是公共卫生我那个第一年考的时候刚考三二零年疫情刚刚发展的时候就是那年那年的话就是这个专业扩招了
2779,D0023_A,702.93,711.6,因为他有这个需求但是三年后的话他现在已经不是煤了他这个岗位他会说招
2780,D0023_A,64.75,66.65,这个需要透露姓名吗
2781,D0023_A,1576.98,1578.83,还是有点挺可惜的
2782,D0023_A,286.32,300.1,从我的这些经验来看的话我觉得咱们这个口实的话还是能够慢慢慢慢克服的就是要不断练习
2783,D0023_A,73.51,74.17,嗯嗯
2784,D0023_A,402.58,413.83,我自己的话对我自己的话还是比较幸运的就是我这个投资还挺缓的就是在那个关键时刻他还挺好的
2785,D0023_A,247.66,256.01,不是一个心理状态的问题有的时候心理状态还是调整不过来的就比如说一些特定场景化
2786,D0023_A,300.28,312.14,在这个场景下不断地模拟现在的话我也很荣幸能够参加这个活动是什么智能化的一些设备就是
2787,D0023_A,367.17,375.51,就是媒体人也是觉得这个今年的纠业很难就想让这个比如说硕博的
2788,D0023_A,1432.97,1445.97,活动的一些还有上台演讲还有一些讲课在这个两百一十里面设置一些场景就是台下那么多人就和那个亲临现场一样这样的话还是挺好的
2789,D0023_A,224.02,228.45,小组那个讨论的时候一开始我也是比较紧张的
2790,D0023_A,641.15,641.77,多亏
2791,D0023_A,742.27,743.03,因为不是
2792,D0023_A,1246.31,1257.12,腾讯的这个语音转文字我也用但是用过的次数不是很多智能的设备的话我家里面有一个小度
2793,D0023_A,76.25,77.29,那我开孙了
2794,D0023_A,958.77,970.57,还是有很多这个其实他这个城市文化底蕴是非常深厚的他有很多的历史文人李村李听照了信弃急了
2795,D0023_A,443.16,447.0,专业的话我是医学大类
2796,D0023_A,266.92,276.86,和主要是和自己这个稍微向领导和领导和自己等级高一点的人
2797,D0023_A,649.88,651.0,对不太一样
2798,D0023_A,1234.7,1245.76,就是一个输入输器就是打字的书据就说讯飞我之个钱我也用过我感觉挺方便的也是那个直接语音他就给你翻译成文字
2799,D0023_A,995.03,1005.8,暴徒泉本济南它有很多的山也是可以去爬的就比如说千佛山佛会山龙洞反正是爬山很有意思的
2800,D0023_A,1020.22,1028.81,起来的特色美食大鱼是鲁菜反正是乳菜是相当好吃的
2801,D0023_A,838.08,852.57,主要是那些管理岗位或者科研岗位去不了那个临床一线其实他本来要的人就不是很多而今年的话他是又塑造了一点不管是医院也好疾控要往那个斗体男人的经验
2802,D0023_A,933.69,946.21,老师就是不管你见了这个食堂的阿姨也好还是自己的这个导师或者是外面这个卖货的阿姨大家都是统称
2803,D0023_A,871.08,873.64,对我现在是在山东上学的
2804,D0023_A,389.17,400.75,去这个稍微差一点的一个单位或者机构吧今年就业形势总体上是很难的我身边的好多同学是没有懊悔的
2805,D0023_A,192.49,198.68,之后的话我也大学数有很多的这种上台讲课的这个机会我也是永远地报名
2806,D0023_A,510.86,523.72,也也有一家省级医院的这个奥普就是现在的话其实我现在现在已经差不多定了这份
2807,D0023_A,235.25,247.21,找一些同学和他们就是模拟那种场景去学习反正是到现在为正挺不错的我现在口出的话主要是在一些特定的场场合里面就是
2808,D0023_A,570.14,587.44,还有监测还有控制就比如说这个它会进行一些慢性病人一些监测还有一些疫苗的管理还有传染病的一些监传染病是就比如说咱们那个
2809,D0023_A,1562.01,1575.89,搁浅了数据高个因为的话我现在面临一个面就是找工作的时候很忙主要没人组织的话那个活动是放心了我是感觉那个活动是非常好的
2810,D0023_A,907.33,912.26,我感觉这边的人最大的特点是非常的热情真的是
2811,D0023_A,448.77,449.14,嗯
2812,D0023_A,428.54,435.38,就是看这个状态有的时候状态好的话就那个不会口是状态不好的话就胃口吃了
2813,D0023_A,758.64,773.0,你在做到自己的这个本职工作这一年还如果是研究生的话就其实你多了盐就和这个科研科研很难脱解进了医院对了一口科研还是挺累的
2814,D0023_A,1802.72,1814.75,对我之前还玩过一段时间的一个语音类的游戏我感觉演那个挺不错的就是里面有什么
2815,D0023_A,1853.8,1854.27,对
2816,D0023_A,1878.5,1893.0,大家需要去组织这个话的逻辑性或者是锻炼说话的能力反正是也会一定程度的帮助大家就是挺不错的我之前玩过玩过几个月吧
2817,D0023_A,498.11,510.67,不是我是有选择信头的就是空的话现在是其实我有一个审及到审计疾控的一个奥夫尔已经
2818,D0023_A,1222.64,1234.51,这些东西是偶尔用用得不多因的话有的时候说话拉方便只能打字不是偶尔用不是很多有用过这个
2819,D0023_A,413.9,427.9,就是没怎么吐吃反正是到那个面试的时候就是面试前非常非常紧张但是进入那个状态就是一点口吃那个都没还挺好的就是平时有人交流的时候会那个稍微稍微口试一下
2820,D0023_A,1122.42,1134.37,为什么呢应该是游客位的很多吧游客去了就会为一些面包了会者是他本身那边的它的伙势就那比较好
2821,D0023_A,556.61,570.09,区级的市集的反正是基本上每个地市城市面都会有的他主要的职责就是负责这个监和疾病的这个预防还有监督
2822,D0023_A,1933.17,1939.33,能尽量地去克服一些就克服一些吧
2823,D0023_A,1405.9,1408.13,不知道现在固定能能不能做得到
2824,D0023_A,970.8,979.22,他也是号称全城有很多泉水就是包吐泉黑股泉里面都非常美丽的
2825,D0023_A,116.65,127.17,就是我是在济南上的雪呢就是很多山午都去爬过比如啊千河山啊国肺三还有这个溶洞基本上的那个都去过
2826,D0023_A,1902.44,1917.42,对如果没有这种说法的条件的话比我自己去创造这个条件自己去寻找如果你想正地克服这个口臭的问题就是要去自己去寻找一些方式方法不能意味着逃避因为这种
2827,D0023_A,135.14,143.53,这的话我这个口吃问题的话我也讲讲就是我现在比以前轻微很多了
2828,D0023_A,1520.51,1521.59,现在有那个
2829,D0023_A,1815.6,1825.37,就什么语气来都突然间想不起来了反正是卷一些狼人杀还有一个叫什么突然就想不起来了说跟我们查一下
2830,D0023_A,470.71,483.06,都可以进入像什么卫建委或者偏那个就是那些公共卫生我就是选那个公共卫生的反正这些机构是什么都可以靠的
2831,D0023_A,96.18,106.96,嗯不上的话就是就是要去山东上学现在的话是严三
2832,D0023_A,979.84,994.43,看那个全水嘟嘟嘟嘟的往外冒是的还有还有一个有有意思的现象是暴肚泉里面的鱼粉正是非常的肥大家都知道它妇原匪猪不粉累鱼超越大
2833,D0023_A,1918.19,1932.5,一直逃避一直逃避当你遇到一个你想要抓住的机会因为你这个问题他会会错失一些良机的反正是大家不要有遗憾不要后悔反正是
2834,D0023_A,1163.95,1172.4,大家的话能在那个抖音里面查查这个暴露圈的鱼真的是大家都是怕茱萸超级飞和那个小猪一样
2835,D0023_A,743.62,758.38,怎么说就是现在的话不是疾控相比较医院吗是我自己的一个间解我感觉他应该没有医院那个那么薄因为现在医院它有很多这个监任科研
2836,D0023_A,719.7,730.31,但是他这个岗位还说了就非常怎么说呢就是卷吧很卷一个岗位能报几百个人挺难的
2837,D0023_A,1161.9,1162.46,超
2838,D0023_A,588.21,598.54,前三年疫情疾控是发挥了很大的一个作用它都是那个算一线的人员了
2839,D0023_A,1136.13,1145.54,它是那个编制鱼就是鱼有编制的就是每天白吃白喝白睡可能是非常的惬意
2840,D0023_A,277.42,285.2,说话的话就会心理上就会不自觉地一紧张一紧张就会发生种口水的情况
2841,D0023_A,1006.65,1019.81,它有最出名的是简南的大明湖大米湖大家也可以去逛网也非正挺不错的还有推荐的美食的话就是
2842,D0023_A,669.41,675.0,怎么说呢这个工作的事呢是会有一定关系
2843,D0023_A,1193.6,1194.07,是
2844,D0023_A,1598.78,1604.44,但是是量变多质变应该是还没有那个达到很多是游些量变的一个增长的
2845,D0023_A,826.89,837.66,对现在的话不管是医院还是疾控的话它都是锁着就是我们抱着这个岗位的话去医院的话就是那些
2846,D0023_A,1839.94,1846.67,就比如说这个游戏是找老夏突然间想不起来他那个叫什么了找到
2847,D0023_A,1075.89,1090.57,反正一个城市的话就是也是反正的话济南是我的病说故乡吧谈了二一屋我的我的朋友老师那个都在那边
2848,D0023_A,1550.8,1561.23,就是自己我们拟些场景是比如说面试打电话还有一些朗读那个活动的话是每周会那个举行的但是现在的话是
2849,D0023_A,544.62,556.46,疾控中心的话它就是一个事业单位它是一个全额拨款的一个事业单位它范围它有省级的疾控中心还有县级的
2850,D0023_A,1341.15,1347.01,就是他现在不是现在有个那个拆的这皮地非常火嘛
2851,D0023_A,1333.65,1340.26,就是我现在对这个智能设备有一个畅想就是不知道建议一下
2852,D0023_A,1668.21,1677.24,反正的话如果如果找不到这种方式的话就是还有一些其他的替代反正的话
2853,D0023_A,1651.6,1652.43,对对
2854,D0023_A,1347.47,1358.27,就知道不知道他那个能不能和那个大家语音的这个交流反正是文字的话肯定是那没啥问题的老师又那个用过吗拆的这批地
2855,D0023_A,1364.61,1379.45,对他现在的话主要是他这个应该是我们在内部的话需要翻墙不是现在因为那个节点的问题如果是那个不能用了但是我之前用的时候体验是非常好的如果
2856,D0023_A,1678.31,1691.44,就像我刚刚讲的那种群就是龚老师演那个组织类给群我也是那个家入也是那个两州的活动我有空我就会去采加还是非常不错的
2857,D0023_A,1653.44,1667.2,对就是反正是一个技术它刚刚出来它的价格还是比较昂贵的就是如果有不同的替代品的话它这个价格的下来
2858,D0023_A,1446.12,1456.7,针对年龄大的人又有一些其他的设想不顺其他一些长鼎车辆这个还是比较难的这个支持我的一个设想而已
2859,D0023_A,1380.07,1392.85,就像可以模仿一下这个菜的这个地皮就是和大家语音和他交流就相当于和一个人对话了菜得最对皮还是非常好的
2860,D0023_A,1270.44,1278.92,其他的设备的话就是都是用的比较少了其他应该暂时想不起来
2861,D0023_A,1257.76,1269.52,我小杜的话他有需要喊的时候就得和他这个智能的交流但是现在我是在外面上学那个不在家我是在家的时候才会喊他
2862,D0023_A,1146.93,1148.18,有那个国家讲的他
2863,D0023_A,1311.97,1326.55,他这个主要还是我自己这个比如内敛吧我是不想在人前就是把自己的一些隐私的话那讲出来我是一般会打字
2864,D0023_A,946.71,958.21,叫一个老师应该是这个济南的一个文化的一个特色吧像都是一个对任何一个尊敬吧爱有老爸济南这边玩的话
2865,D0023_A,1826.99,1839.59,这个软件的名字我觉就不说了九零份广告的嫌疑稍需要看这个机会学叫什么反正是他这个也是比较锻炼了我因为他需要
2866,D0023_A,532.97,534.59,就是那个疾控中心吗
2867,D0023_A,312.36,320.81,给给咱们这个口吃者带来一个福音吧相当于我也非常荣幸今天能够接受到龚老师的邀请去参加这个会议
2868,D0023_A,622.55,624.6,其他就是这些
2869,D0023_A,1720.71,1733.74,嗯反正整个就是这个环境是这个大的环境对这个口气患者不是很友好的气势大家都是需要自己那个抱团取暖就是那个这种意思
2870,D0023_A,85.42,96.06,大家好现在的话就是在
2871,D0023_A,897.92,906.62,对我是在山东山东济南学学习和生活的就是这边的话
2872,D0023_A,127.59,134.75,如果大家想玩想来来几年玩的话我可以推荐大家去哪儿玩
2873,D0023_A,154.54,159.85,就是随着年龄的积累自己也在努力地克服
2874,D0023_A,256.53,266.31,和老师交谈有的时候他那个身体不确定的有的时候我那个状态表现的好的话就是觉众比较流畅一点就比如说现在
2875,D0023_A,1049.82,1063.69,但是我在山东有一点不习惯的地方是他的有美食美食上面的话山东那边面食很少主要是我是山西过去的孩子他那边面食我不是很喜欢
