,file,start_time,end_time,participant,ground_truth,ground_truth_cleaned
1037,0014/D0014_B.txt,331.22,336.92,14,嗯/i，您[您您]大概是从什么时/p候发现自己有口吃的呢？,，您大概是从什么时候发现自己有口吃的呢？
1038,0014/D0014_B.txt,416.11,428.76,14,没[没]关系，我觉得您[您]讲的还是挺[挺]好的，我都非常清[清]楚，您在说就是说给我传达这些信/p[信信]息。,没关系，我觉得您讲的还是挺好的，我都非常清楚，您在说就是说给我传达这些信息。
1039,0014/D0014_B.txt,429.07,438.99,14,嗯/i/p，就说您是从初中开始才口吃的，这个可能其他的口吃者还不太一/b样对。,，就说您是从初中开始才口吃的，这个可能其他的口吃者还不太一样对。
1040,0014/D0014_B.txt,439.05,450.06,14,那您<overlap>最开始的口吃是什/p么样的意/b识呢就说您是从在什么样的场合才发现自己有说话口吃呢？,那您<overlap>最开始的口吃是什么样的意识呢就说您是从在什么样的场合才发现自己有说话口吃呢？
1041,0014/D0014_B.txt,511.97,520.65,14,嗯/i明白<overlap>，我[我我]明白，就是您[您]说您在回[回]答问题的时候发现自己有口[口]吃对。,明白<overlap>，我明白，就是您说您在回答问题的时候发现自己有口吃对。
1042,0014/D0014_B.txt,567.22,581.42,14,嗯，好的那就[就]是说在小卖部的时候您发/r现自己口吃但是之后的话您发/p现自己就是说在课堂上并没有出[出]现口吃对。,嗯，好的那就是说在小卖部的时候您发现自己口吃但是之后的话您发现自己就是说在课堂上并没有出现口吃对。
1043,0014/D0014_B.txt,583.24,593.66,14,嗯，所以说之前的话在上这个/p小学的时候，或者说在更小的时候，您没有发现自己有口吃。,嗯，所以说之前的话在上这个小学的时候，或者说在更小的时候，您没有发现自己有口吃。
1044,0014/D0014_B.txt,607.04,621.6,14,嗯，我明[明]白了，这个确实是比较特[特]别一些，因为很多大部分的口[口]吃者都是从说话，一开始说话的时候就会发现自己有口吃。,嗯，我明白了，这个确实是比较特别一些，因为很多大部分的口吃者都是从说话，一开始说话的时候就会发现自己有口吃。
1045,0014/D0014_B.txt,624.34,627.69,14,那个我<overlap>[我]想，嗯/i，请[请请]说。,那个我<overlap>想，，请说。
1046,0014/D0014_B.txt,656.81,669.74,14,嗯/i就是您不会/p去告诉您的同[同]学或者嗯/i/p，那[那]您的亲人呢，您[您]的比如说父[父]母他们知道吗？,就是您不会去告诉您的同学或者，那您的亲人呢，您的比如说父母他们知道吗？
1047,0014/D0014_B.txt,699.2,704.87,14,哦，那他们[他们]是怎么样的就是说态度呢，比如说他们是一种。,哦，那他们是怎么样的就是说态度呢，比如说他们是一种。
1048,0014/D0014_B.txt,705.29,719.0,14,嗯/i/p，接[接]纳还是说嗯/i/p会嘲笑呀，或者说会[会]让你去改正的，就说他们的态度会是什么样子的呢？,，接纳还是说会嘲笑呀，或者说会让你去改正的，就说他们的态度会是什么样子的呢？
1049,0014/D0014_B.txt,744.12,744.54,14,嗯。,嗯。
1050,0014/D0014_B.txt,778.59,779.28,14,等下啊。,等下啊。
1051,0014/D0014_B.txt,792.65,806.48,14,好的我们我[我]明白就是你的父母可能不太了[了了了了]解口吃是/p一种什么样的嗯/i东西或者说对[对]他的。,好的我们我明白就是你的父母可能不太了解口吃是一种什么样的东西或者说对他的。
1052,0014/D0014_B.txt,806.94,811.17,14,就是说也没有接触过这方面的知识，对。,就是说也没有接触过这方面的知识，对。
1053,0014/D0014_B.txt,814.87,826.76,14,好的好的，那我就说关于[关于]口吃的问题，我可能还[还]有最[最]后一个，就是您有没有接受过一些治疗或者说[或者说]自我的一些治疗。,好的好的，那我就说关于口吃的问题，我可能还有最后一个，就是您有没有接受过一些治疗或者说自我的一些治疗。
1054,0014/D0014_B.txt,831.19,845.52,14,嗯/i，所以你这[这]几年就是说一直是这个样子，也没有想去通过一些练习呀，或者使用一些说话的技巧来改善自己的，比如说。,，所以你这几年就是说一直是这个样子，也没有想去通过一些练习呀，或者使用一些说话的技巧来改善自己的，比如说。
1055,0014/D0014_B.txt,845.84,851.66,14,让[让]自己讲话更流[流]更流[更流]畅一些。,让自己讲话更流更流畅一些。
1056,0014/D0014_B.txt,1004.27,1014.12,14,嗯，好的，我[我]可以明白，就是说如/r果有[有]些技/p巧的话，在短[短]时间内可能是有效的，但是。,嗯，好的，我可以明白，就是说如果有些技巧的话，在短时间内可能是有效的，但是。
1057,0014/D0014_B.txt,1014.43,1025.52,14,如[如]果不去/p经常练[练]习的话，或者说不经常跟[跟]别人交流的话会就说效果会变得不是特别好，是吧？,如果不去经常练习的话，或者说不经常跟别人交流的话会就说效果会变得不是特别好，是吧？
1058,0014/D0014_B.txt,1027.05,1033.97,14,嗯/i[嗯/p/i]好的[好的]那我[我]想请问下。,好的那我想请问下。
1059,0014/D0014_B.txt,1034.57,1041.76,14,另外一个问题是，关于这个/p语就是我们跟这个采集数据是有关系的比如说。,另外一个问题是，关于这个语就是我们跟这个采集数据是有关系的比如说。
1060,0014/D0014_B.txt,1042.15,1051.45,14,您[您]平时使用过一些关于智能语音的产[产产]的产[产]品或者A P P吗？,您平时使用过一些关于智能语音的产的产品或者A P P吗？
1061,0014/D0014_B.txt,1065.88,1069.95,14,哦，是文字转语音，不是语音转文字。,哦，是文字转语音，不是语音转文字。
1062,0014/D0014_B.txt,1084.46,1085.25,14,哦。,哦。
1063,0014/D0014_B.txt,1086.52,1094.11,14,哦，很[很]有意思，就是说你可以打/b字，然后他能给你说出来是不是？,哦，很有意思，就是说你可以打字，然后他能给你说出来是不是？
1064,0014/D0014_B.txt,1095.62,1100.99,14,啊，很有意思，那[那]您使用的这个东西的效果怎么样呢？,啊，很有意思，那您使用的这个东西的效果怎么样呢？
1065,0014/D0014_B.txt,1131.44,1133.13,14,哦明白[明白]。,哦明白。
1066,0014/D0014_B.txt,1133.85,1139.71,14,就是它说/b话比较机械没有情感在/r里边，嗯。,就是它说话比较机械没有情感在里边，嗯。
1067,0014/D0014_B.txt,1141.26,1155.05,14,嗯，那我想请问一下您有使用过，比如说微信的这个语[语]音转文字，或者您使用过一些嗯/i/p这些方面的吗？比如说。,嗯，那我想请问一下您有使用过，比如说微信的这个语音转文字，或者您使用过一些这些方面的吗？比如说。
1068,0014/D0014_B.txt,1155.53,1165.35,14,或者说你要是打[打]车呀，出门呢用滴滴呀，可以用语音输入法，这些产品您使用过吗？,或者说你要是打车呀，出门呢用滴滴呀，可以用语音输入法，这些产品您使用过吗？
1069,0014/D0014_B.txt,1171.41,1176.27,14,哦，好的没关系嗯/i。,哦，好的没关系。
1070,0014/D0014_B.txt,1178.01,1185.34,14,然后的话我想请问一下，就是您是呃/i/r在深圳或者在广州上的学吗？,然后的话我想请问一下，就是您是在深圳或者在广州上的学吗？
1071,0014/D0014_B.txt,1200.14,1204.68,14,您是怎么样找到这个机会去的深圳的呢？,您是怎么样找到这个机会去的深圳的呢？
1072,0014/D0014_B.txt,1243.63,1252.62,14,明白[明白]，去杭州没找到来的深圳，所以说深[深]圳这个城市的工[工]作的机会还是蛮[蛮]多的。,明白，去杭州没找到来的深圳，所以说深圳这个城市的工作的机会还是蛮多的。
1073,0014/D0014_B.txt,1255.58,1260.17,14,那您[您]喜欢深圳这个城[城城]市吗？,那您喜欢深圳这个城市吗？
1074,0014/D0014_B.txt,1439.08,1451.86,14,嗯，我听的挺仔[仔]细的，我觉得你介绍的也比较的全面，就是把深圳的这个呃/i，它的这个人才引进啊这些还有它的这些。,嗯，我听的挺仔细的，我觉得你介绍的也比较的全面，就是把深圳的这个，它的这个人才引进啊这些还有它的这些。
1075,0014/D0014_B.txt,1452.52,1464.1,14,嗯/i/p，比如说交通啊，这些都[都都]介[介]绍的非常的好，那的生活方面你觉得这个城市方/r/b便吗？或者你出去。,，比如说交通啊，这些都介绍的非常的好，那的生活方面你觉得这个城市方便吗？或者你出去。
1076,0014/D0014_B.txt,1464.5,1473.69,14,嗯/i如果有时间的话，比如周末或[或]者放假的时候，你想去一些休[休]闲的地方呀，想跟朋友一起。,如果有时间的话，比如周末或者放假的时候，你想去一些休闲的地方呀，想跟朋友一起。
1077,0014/D0014_B.txt,1474.04,1482.51,14,出去吃[吃]个饭呀，您觉得这个城市是一个适合呃/i居住的地方[地方地方]吗？,出去吃个饭呀，您觉得这个城市是一个适合居住的地方吗？
1078,0014/D0014_B.txt,1540.38,1550.2,14,嗯明白主要是生活成本还比[比比]较高[高]一些对嗯/i，好[好]的，那我们这个。,嗯明白主要是生活成本还比较高一些对，好的，那我们这个。
1079,0014/D0014_B.txt,1550.59,1564.47,14,第一阶段的我的问题就问完了，我们可以进入第二阶/b[阶]段就是关于指令，但是在进入第二阶段之前的话，我想请问你有什么问/b题吗？,第一阶段的我的问题就问完了，我们可以进入第二阶段就是关于指令，但是在进入第二阶段之前的话，我想请问你有什么问题吗？
1080,0014/D0014_B.txt,1665.25,1677.92,14,我[我]对这个东西其实不是很[很]了解，这个是一个比较新的一个领[领]域，通过这个核磁来[来]干扰这个大脑。,我对这个东西其实不是很了解，这个是一个比较新的一个领域，通过这个核磁来干扰这个大脑。
1081,0014/D0014_B.txt,1678.36,1698.85,14,嗯/i我/r读过几篇关于这方面的论/b文，就是有一些论/b文它的实验结果显示说，在短[短]期之内，可能对于你讲话的流[流]畅程度有所改善，但是。,我读过几篇关于这方面的论文，就是有一些论文它的实验结果显示说，在短期之内，可能对于你讲话的流畅程度有所改善，但是。
1082,0014/D0014_B.txt,1699.18,1708.43,14,我也看过有些论文他得[得]到的结论就是说在[在]长[长]期来看的话没有什么作用，所以说。,我也看过有些论文他得到的结论就是说在长期来看的话没有什么作用，所以说。
1083,0014/D0014_B.txt,1708.94,1722.33,14,我[我]个人的看法，其实我是我[我]是觉得他是一个比较新的领/r/b域，可能还是在一个研究的这么一个阶段还是。,我个人的看法，其实我是我是觉得他是一个比较新的领域，可能还是在一个研究的这么一个阶段还是。
1084,0014/D0014_B.txt,1723.55,1734.34,14,没有一个确切的一个结/b论说这个东西到底有没有效果对，当然他们我觉得能[能]有这个资源。,没有一个确切的一个结论说这个东西到底有没有效果对，当然他们我觉得能有这个资源。
1085,0014/D0014_B.txt,1734.63,1746.44,14,他们学校里头有这个条件，说能做这个实验的话，我觉得如果在[在]所有的实验都嗯/i方式呀，还有设备呀。,他们学校里头有这个条件，说能做这个实验的话，我觉得如果在所有的实验都方式呀，还有设备呀。
1086,0014/D0014_B.txt,1746.81,1761.14,14,都合规的情况下也保证安全情况下，也可以去尝[尝/b]试一下对，但[但]是我个人的话对它的话没有一个特别的就是说，嗯/i看法。,都合规的情况下也保证安全情况下，也可以去尝试一下对，但是我个人的话对它的话没有一个特别的就是说，看法。
1087,0015/D0015_B.txt,34.36,36.8,15,好的，那我[那我]就是想。,好的，那我就是想。
1088,0015/D0015_B.txt,37.17,40.18,15,您可以做一个简单的自我/p介绍吗？,您可以做一个简单的自我介绍吗？
1089,0015/D0015_B.txt,53.75,54.69,15,就<overlap>是。,就<overlap>是。
1090,0015/D0015_B.txt,55.54,62.42,15,问题不大，就是说你可以简单的介绍[介绍]一下，比如说你在哪里工作呀/p你的。,问题不大，就是说你可以简单的介绍一下，比如说你在哪里工作呀你的。
1091,0015/D0015_B.txt,62.74,67.32,15,你的工作主要做什么呀还有这些，对。,你的工作主要做什么呀还有这些，对。
1092,0015/D0015_B.txt,80.79,84.7,15,对我可以[我可以]听到你，请[请请]说就是说。,对我可以听到你，请说就是说。
1093,0015/D0015_B.txt,106.0,114.57,15,对，你随便讲一讲，就是比如说你的生活的地方呀，你住在哪里<overlap>呀，你的工作呀是什么呀对。,对，你随便讲一讲，就是比如说你的生活的地方呀，你住在哪里<overlap>呀，你的工作呀是什么呀对。
1094,0015/D0015_B.txt,117.71,119.93,15,没有要求随便说就可以了。,没有要求随便说就可以了。
1095,0015/D0015_B.txt,229.38,239.53,15,好的，谢谢你<overlap>的自我介绍，我想问一下就是你在比亚迪的主要工作是/p什么？是做嗯/i/p管<overlap>理嗯/i。,好的，谢谢你<overlap>的自我介绍，我想问一下就是你在比亚迪的主要工作是什么？是做管<overlap>理。
1096,0015/D0015_B.txt,256.15,267.27,15,嗯，挺有[挺有]意思，主要是做什么呢？关于/p就是/p关于汽车的组装吗？还是说有一些研发的这<overlap>种工[工]作？,嗯，挺有意思，主要是做什么呢？关于就是关于汽车的组装吗？还是说有一些研发的这<overlap>种工作？
1097,0015/D0015_B.txt,307.97,309.57,15,哦/p很<overlap>有意思。,哦很<overlap>有意思。
1098,0015/D0015_B.txt,319.71,329.01,15,哦<overlap>很/r[很]有[很有]意思，就是你[你]要经常到客户，比如说到车主那里去工作，是不是？,哦<overlap>很有意思，就是你要经常到客户，比如说到车主那里去工作，是不是？
1099,0015/D0015_B.txt,363.96,371.05,15,哦，明白，就是说这个车还没有卖出去之前<overlap>的话，它可能会有一些故障的问题。,哦，明白，就是说这个车还没有卖出去之前<overlap>的话，它可能会有一些故障的问题。
1100,0015/D0015_B.txt,372.43,373.71,15,哦挺有<overlap>意。,哦挺有<overlap>意。
1101,0015/D0015_B.txt,379.39,380.12,15,您说。,您说。
1102,0015/D0015_B.txt,408.11,422.24,15,很[很]有[很有很有]意思，我还方便再问一些/p，再问一个问题，就[就]是您平[平]常最[最]主要遇到的问题是[是]有哪些？,很有意思，我还方便再问一些，再问一个问题，就是您平常最主要遇到的问题是有哪些？
1103,0015/D0015_B.txt,423.17,428.77,15,就是平常最主要<overlap>遇到它汽/r车是哪个方面的会出问题？,就是平常最主要<overlap>遇到它汽车是哪个方面的会出问题？
1104,0015/D0015_B.txt,487.84,498.02,15,嗯，是[是]，我听明白，就是所有关于电[电]器/p电力方面，电[电电电]器方面的一[一]些[一些]。,嗯，是，我听明白，就是所有关于电器电力方面，电器方面的一些。
1105,0015/D0015_B.txt,498.41,508.41,15,故障对，那就是说如果它碰上一些比如说车载语[语]音方面的一些故障的话，比如说您刚才说它不能。,故障对，那就是说如果它碰上一些比如说车载语音方面的一些故障的话，比如说您刚才说它不能。
1106,0015/D0015_B.txt,508.51,517.45,15,不能识别我讲话或者说它不能识别响应啊/i，车上的人的话，那这个应该怎么办呢？,不能识别我讲话或者说它不能识别响应，车上的人的话，那这个应该怎么办呢？
1107,0015/D0015_B.txt,617.59,620.09,15,然后一个环节<overlap>[一个环节]的来查。,然后一个环节<overlap>的来查。
1108,0015/D0015_B.txt,637.9,638.39,15,这个有。,这个有。
1109,0015/D0015_B.txt,641.2,653.03,15,这个你这个类/b比，我觉得类比的特别好，就跟医院里看病一样，然后你那个我[我]想请问一下，平常你有试过。,这个你这个类比，我觉得类比的特别好，就跟医院里看病一样，然后你那个我想请问一下，平常你有试过。
1110,0015/D0015_B.txt,653.06,656.45,15,呃/i/p汽车的车载语音吗？,汽车的车载语音吗？
1111,0015/D0015_B.txt,664.34,673.01,15,啊/i，你如果每天接[接]触到的话，那你觉得[你觉得]它们识别的这种呃/i/p效果怎么样？,，你如果每天接触到的话，那你觉得它们识别的这种效果怎么样？
1112,0015/D0015_B.txt,721.13,734.05,15,嗯/p，挺有意思，就是说你在[你在]对/p呃/i/p语音助手讲话的时候，可能发[发]生口吃的现象不是很多对吧，所以说它能<overlap>识别的好。,嗯，挺有意思，就是说你在对语音助手讲话的时候，可能发生口吃的现象不是很多对吧，所以说它能<overlap>识别的好。
1113,0015/D0015_B.txt,734.44,735.07,15,但是。,但是。
1114,0015/D0015_B.txt,735.37,745.94,15,您<overlap>它您/r有没有/p[有没有]有过场合，就是说跟它谈话，如果您发生口吃的时候，这个时候的话，它的识别效果呢？,您<overlap>它您有没有有过场合，就是说跟它谈话，如果您发生口吃的时候，这个时候的话，它的识别效果呢？
1115,0015/D0015_B.txt,767.9,768.53,15,嗯/p。,嗯。
1116,0015/D0015_B.txt,773.25,778.4,15,就是发生口吃的时候，可能不太能识别，也不能执行O K。,就是发生口吃的时候，可能不太能识别，也不能执行O K。
1117,0015/D0015_B.txt,778.82,792.25,15,好的好的，谢谢你给我们提供这些/p信息，然后我接下来问稍微问几个关于口吃的问题吧，就是您大概从什么时候开始口吃的？,好的好的，谢谢你给我们提供这些信息，然后我接下来问稍微问几个关于口吃的问题吧，就是您大概从什么时候开始口吃的？
1118,0015/D0015_B.txt,798.5,807.27,15,哦那你开始口吃之后的话/p，你的父母啊，比如说你的亲戚朋友啊，对你有什么样的反应？,哦那你开始口吃之后的话，你的父母啊，比如说你的亲戚朋友啊，对你有什么样的反应？
1119,0015/D0015_B.txt,836.91,847.01,15,明白[明白]就是[就是就是]你的同学有点嘲[嘲]笑的话，可能是在上小学或者上初中的时候是吧？,明白就是你的同学有点嘲笑的话，可能是在上小学或者上初中的时候是吧？
1120,0015/D0015_B.txt,847.91,850.06,15,哦<overlap>就是上大学的时候会比较好。,哦<overlap>就是上大学的时候会比较好。
1121,0015/D0015_B.txt,852.07,861.91,15,我明/b白，那就是说那你接[接/b]有/r没有接[接]受过一些/p就是口吃方面的治疗？,我明白，那就是说那你接有没有接受过一些就是口吃方面的治疗？
1122,0015/D0015_B.txt,967.56,969.24,15,我听得见<overlap>[听得见]对。,我听得见<overlap>对。
1123,0015/D0015_B.txt,985.6,990.74,15,所以<overlap>这个治疗大概有多长时间呢？她给你治疗<overlap>有多久？,所以<overlap>这个治疗大概有多长时间呢？她给你治疗<overlap>有多久？
1124,0015/D0015_B.txt,992.61,996.31,15,嗯那您觉得效果怎么[怎么]样？,嗯那您觉得效果怎么样？
1125,0015/D0015_B.txt,1006.03,1020.21,15,嗯那您在治疗的时候都学到了哪些比如说技/p巧呀，或者这些说话的方式对您的口吃有[有]帮[帮帮]有帮[帮]助的呢？,嗯那您在治疗的时候都学到了哪些比如说技巧呀，或者这些说话的方式对您的口吃有帮有帮助的呢？
1126,0015/D0015_B.txt,1032.51,1044.72,15,对，就是您有什么体会呀，或者说您觉得说话轻松了是/p之后或者说[说]话，更/p流/b[流]利了呀。,对，就是您有什么体会呀，或者说您觉得说话轻松了是之后或者说话，更流利了呀。
1127,0015/D0015_B.txt,1044.73,1055.27,15,是[是]因为在/p刘慧凤老师那边学到了一些方法呀，还是自己说自己心理上的有一些改变呀对。,是因为在刘慧凤老师那边学到了一些方法呀，还是自己说自己心理上的有一些改变呀对。
1128,0015/D0015_B.txt,1253.53,1253.8,15,嗯。,嗯。
1129,0015/D0015_B.txt,1254.92,1269.65,15,就[就就]是说您[您]已经呃/i/p通过管理[管理]自己的口吃，通过/p这些调[调]整还有接/r受自己的口吃已经不把口吃作为是自己的一个/p。,就是说您已经通过管理自己的口吃，通过这些调整还有接受自己的口吃已经不把口吃作为是自己的一个。
1130,0015/D0015_B.txt,1269.74,1276.85,15,问题或者说自己的过错，你可以比较坦然的去/p接[接/b]受它了。,问题或者说自己的过错，你可以比较坦然的去接受它了。
1131,0015/D0015_B.txt,1282.58,1295.12,15,好的[好的]，非常感谢您对这个问题的回答，那么接下来的话我会问你几个比较轻[轻]松的问题啊/i/p，比如说您现在是在长沙居住是不是？,好的，非常感谢您对这个问题的回答，那么接下来的话我会问你几个比较轻松的问题，比如说您现在是在长沙居住是不是？
1132,0015/D0015_B.txt,1298.29,1312.79,15,您可以简单的介绍一下/p，就是您居住的这个区域吗？或者说/p长沙整个[整个]这个市，然后你可以稍微讲一下您喜欢这个城市的哪些地方吗？,您可以简单的介绍一下，就是您居住的这个区域吗？或者说长沙整个这个市，然后你可以稍微讲一下您喜欢这个城市的哪些地方吗？
1133,0015/D0015_B.txt,1583.32,1593.9,15,没有，我觉得你<overlap>讲的，我我/r觉得你介绍的非常非常好啊，就是我能听出来，就长沙是一个非常全面的这么一个城[城]市啊。,没有，我觉得你<overlap>讲的，我我觉得你介绍的非常非常好啊，就是我能听出来，就长沙是一个非常全面的这么一个城市啊。
1134,0015/D0015_B.txt,1593.91,1603.11,15,它哪个比如说在人文呀，在这个经济呀，还有在工业这方面都很有自己的特色。,它哪个比如说在人文呀，在这个经济呀，还有在工业这方面都很有自己的特色。
1135,0015/D0015_B.txt,1603.12,1617.62,15,还有[还有]很多的，就是您刚才说的这个/p很多很强的一些企业在[在]长沙都有建立这个/p分部呀，或者建立工[工工]厂呀对<overlap>。,还有很多的，就是您刚才说的这个很多很强的一些企业在长沙都有建立这个分部呀，或者建立工厂呀对<overlap>。
1136,0015/D0015_B.txt,1617.94,1620.72,15,对，我觉得你介绍的非常[非常]好。,对，我觉得你介绍的非常好。
1137,0015/D0015_B.txt,1624.56,1635.67,15,然后我就是了解到，长沙是一个网红的城市啊，就是它可能比较有名的，就是说它有很多的小吃呀，这些地方。,然后我就是了解到，长沙是一个网红的城市啊，就是它可能比较有名的，就是说它有很多的小吃呀，这些地方。
1138,0015/D0015_B.txt,1636.05,1649.94,15,我不知道你有<overlap>没有[有没有]比较常去的一些地方呀，比如说你觉得啊/i/p经常跟朋友一起去出去吃东西或者经常逛的一些，呃/i/p地方呀，或者街道呀。,我不知道你有<overlap>没有比较常去的一些地方呀，比如说你觉得经常跟朋友一起去出去吃东西或者经常逛的一些，地方呀，或者街道呀。
1139,0015/D0015_B.txt,1723.6,1736.05,15,嗯，那[那]您平/r[平]时比如说周末呀/p，或者放/r假的时候，你的就是说一些啊/p，您喜欢做一些什么样的事情呢？,嗯，那您平时比如说周末呀，或者放假的时候，你的就是说一些啊，您喜欢做一些什么样的事情呢？
1140,0015/D0015_B.txt,1736.07,1742.61,15,比如说会跟朋友一起出去玩吗？还是说自己会看书呀？还是/p做一些？,比如说会跟朋友一起出去玩吗？还是说自己会看书呀？还是做一些？
1141,0015/D0015_B.txt,1743.16,1744.8,15,运动呀这些。,运动呀这些。
1142,0015/D0015_B.txt,1902.34,1907.61,15,嗯好的，我觉得这些都很[很]有意思，比如说你喜欢看的书。,嗯好的，我觉得这些都很有意思，比如说你喜欢看的书。
1143,0015/D0015_B.txt,1907.66,1918.2,15,都是一些比较励/b志呀，一些比较有启发性的，然后一些知识类的书[书]籍呀，我觉得挺有意思的。,都是一些比较励志呀，一些比较有启发性的，然后一些知识类的书籍呀，我觉得挺有意思的。
1144,0015/D0015_B.txt,1918.39,1925.97,15,然后对我也有相同的感觉，就是如果运动多的话，可以让自己的精神变好，然后。,然后对我也有相同的感觉，就是如果运动多的话，可以让自己的精神变好，然后。
1145,0015/D0015_B.txt,1926.29,1931.02,15,相[相]应的口吃的现象也会减[减]轻对。,相应的口吃的现象也会减轻对。
1146,0015/D0015_B.txt,1937.12,1937.84,15,可以的。,可以的。
1147,0015/D0015_B.txt,1973.65,1987.24,15,我听说过就是运动可以帮助分泌多巴胺，刚才您说的这个，然后这些多分泌的多/r巴胺会让你感到愉快呀或者。,我听说过就是运动可以帮助分泌多巴胺，刚才您说的这个，然后这些多分泌的多巴胺会让你感到愉快呀或者。
1148,0015/D0015_B.txt,1987.45,2000.42,15,让你就是说对你提高这个就是说反应能力呀，然后对你的情绪的调[调/r]整啊都会有比较好的作用。,让你就是说对你提高这个就是说反应能力呀，然后对你的情绪的调整啊都会有比较好的作用。
1149,0015/D0015_B.txt,2000.44,2008.23,15,比如说你口吃的话，可能有些时/r候口吃的话，会让自己的心情不好呀。,比如说你口吃的话，可能有些时候口吃的话，会让自己的心情不好呀。
1150,0015/D0015_B.txt,2020.17,2027.98,15,然后运动的话，它因为会让自己的身体里分泌这些激素吧，它可能会调[调]节。,然后运动的话，它因为会让自己的身体里分泌这些激素吧，它可能会调节。
1151,0015/D0015_B.txt,2028.24,2033.94,15,呃，会起到调节自己的这种心情的这种作/r用吧，对。,呃，会起到调节自己的这种心情的这种作用吧，对。
1152,0015/D0015_B.txt,2036.88,2050.77,15,对一我们一般来说都是提[提]倡说多去做一些运动的话，这样对[对对]自己不管是说话呀或者是对其他的生活。,对一我们一般来说都是提倡说多去做一些运动的话，这样对自己不管是说话呀或者是对其他的生活。
1153,0015/D0015_B.txt,2050.82,2054.94,15,其他的方面都是有[有/b]好处的对。,其他的方面都是有好处的对。
1154,0015/D0015_B.txt,2079.85,2083.52,15,对我很同意[我很同意]你的说法。,对我很同意你的说法。
1155,0016/D0016_B.txt,1.32,13.59,16,嗯/i，非常谢谢你能够参加我们的访谈以及数据的收集，那么现在先请您做一个简短的自我介/p绍吧。,，非常谢谢你能够参加我们的访谈以及数据的收集，那么现在先请您做一个简短的自我介绍吧。
1156,0016/D0016_B.txt,39.16,47.21,16,好嗯/i/p谢谢你的分享，我觉得你的/b普通话说的很好，所以你家是山西的吗？,好谢谢你的分享，我觉得你的普通话说的很好，所以你家是山西的吗？
1157,0016/D0016_B.txt,49.44,55.6,16,哦是不是/p/r北方的人/p的普通话都会很/p好呀。,哦是不是北方的人的普通话都会很好呀。
1158,0016/D0016_B.txt,64.0,70.02,16,嗯你是从什么时候发现自己/p有/r口吃的呢？,嗯你是从什么时候发现自己有口吃的呢？
1159,0016/D0016_B.txt,93.27,98.93,16,你[你]觉得口吃对你现在的工作有没有影响呢？,你觉得口吃对你现在的工作有没有影响呢？
1160,0016/D0016_B.txt,98.97,109.93,16,因为我听你刚才的描/p述，你现在的工作应该是很多要[要]对外或者是和沟通所相/r关的吧。,因为我听你刚才的描述，你现在的工作应该是很多要对外或者是和沟通所相关的吧。
1161,0016/D0016_B.txt,172.68,182.07,16,你平时咨询业务有没有碰到过群众或者说你沟通的对象也[也/p]口吃呢？,你平时咨询业务有没有碰到过群众或者说你沟通的对象也口吃呢？
1162,0016/D0016_B.txt,191.82,201.09,16,那你是会一开始和他们说你说话有/p口吃还是会很淡化/p这个口吃呢？,那你是会一开始和他们说你说话有口吃还是会很淡化这个口吃呢？
1163,0016/D0016_B.txt,222.2,245.03,16,嗯我/r觉得你说话的语调和声调就听起来非常舒服，一[一]开始我就以/r为你是做/b这种和[和和]客户要打交道，或者是你的语音需要被录音分析的。,嗯我觉得你说话的语调和声调就听起来非常舒服，一开始我就以为你是做这种和客户要打交道，或者是你的语音需要被录音分析的。
1164,0016/D0016_B.txt,245.11,250.29,16,因为你的普通话和语调非/r/b常舒服。,因为你的普通话和语调非常舒服。
1165,0016/D0016_B.txt,271.65,276.57,16,你上大学学的是什么/p专业的呢就？,你上大学学的是什么专业的呢就？
1166,0016/D0016_B.txt,307.59,311.29,16,所以你是不是非常会用photoshop/r呀？,所以你是不是非常会用photoshop呀？
1167,0016/D0016_B.txt,320.91,333.9,16,好像现在因为我看现在手机/r拍照或者是拍视频什么吗[吗]？全部有那种美/b颜的[的的/p]功能。,好像现在因为我看现在手机拍照或者是拍视频什么吗？全部有那种美颜的功能。
1168,0016/D0016_B.txt,333.97,339.46,16,然/r后我现在自己在考虑装修房子嘛所以。,然后我现在自己在考虑装修房子嘛所以。
1169,0016/D0016_B.txt,339.93,347.25,16,也看到了就有很多的app A P P<overlap>会有设计方面的/r功能。,也看到了就有很多的app A P P<overlap>会有设计方面的功能。
1170,0016/D0016_B.txt,347.99,356.35,16,我<overlap>感觉艺术设计是一个很火的方向，就[就]或者说需求其实很大的。,我<overlap>感觉艺术设计是一个很火的方向，就或者说需求其实很大的。
1171,0016/D0016_B.txt,425.31,434.98,16,嗯，我/b之前有个朋友很久没跟他联系了，是他也是学设计的。,嗯，我之前有个朋友很久没跟他联系了，是他也是学设计的。
1172,0016/D0016_B.txt,435.08,446.78,16,我非常喜欢跟他去/p[去/p去/p]逛街，因为就感觉我可以直接抄/r他买的衣服。,我非常喜欢跟他去逛街，因为就感觉我可以直接抄他买的衣服。
1173,0016/D0016_B.txt,447.11,457.8,16,就<overlap>[就]我可以随便就问他，你觉得我/b适合什么样的衣服？然后他给<overlap>的建议是我非常喜欢的。,就<overlap>我可以随便就问他，你觉得我适合什么样的衣服？然后他给<overlap>的建议是我非常喜欢的。
